ekatte,region,municipality,settlement,permanent_2012,current_2012
80889,ГАБРОВО,ГАБРОВО,С. ЧЕРНЕВЦИ,7,9
81431,ГАБРОВО,ГАБРОВО,С. ЧИТАКОВЦИ,4,7
81685,ГАБРОВО,ГАБРОВО,С. ЧУКИЛИТЕ,7,18
83034,ГАБРОВО,ГАБРОВО,С. ШАРАНИ,3,12
83260,ГАБРОВО,ГАБРОВО,С. ШИПЧЕНИТЕ,3,12
87120,ГАБРОВО,ГАБРОВО,С. ЯВОРЕЦ,700,675
87432,ГАБРОВО,ГАБРОВО,С. ЯНКОВЦИ,89,123
87607,ГАБРОВО,ГАБРОВО,С. ЯСЕНИТЕ,6,21
23947,ГАБРОВО,ДРЯНОВО,ГР. ДРЯНОВО,8567,8116
02378,ГАБРОВО,ДРЯНОВО,С. БАЛВАНЦИТЕ,0,2
07185,ГАБРОВО,ДРЯНОВО,С. БУЧУКОВЦИ,2,6
14458,ГАБРОВО,ДРЯНОВО,С. ГАНЧОВЕЦ,140,159
14762,ГАБРОВО,ДРЯНОВО,С. ГЕНЯ,1,11
14859,ГАБРОВО,ДРЯНОВО,С. ГЕША,4,17
15223,ГАБРОВО,ДРЯНОВО,С. ГЛУШКА,18,20
15357,ГАБРОВО,ДРЯНОВО,С. ГОЗДЕЙКА,13,15
15463,ГАБРОВО,ДРЯНОВО,С. ГОЛЕМИ БЪЛГАРЕНИ,6,4
16479,ГАБРОВО,ДРЯНОВО,С. ГОРНИ ВЪРПИЩА,2,6
17350,ГАБРОВО,ДРЯНОВО,С. ГОСТИЛИЦА,279,341
18397,ГАБРОВО,ДРЯНОВО,С. ГЪРНЯ,1,3
20660,ГАБРОВО,ДРЯНОВО,С. ДЕНЧЕВЦИ,11,17
21261,ГАБРОВО,ДРЯНОВО,С. ДЛЪГНЯ,9,28
21395,ГАБРОВО,ДРЯНОВО,С. ДОБРЕНИТЕ,1,2
22352,ГАБРОВО,ДРЯНОВО,С. ДОЛНИ ВЪРПИЩА,1,3
22397,ГАБРОВО,ДРЯНОВО,С. ДОЛНИ ДРАГОЙЧА,3,3
23042,ГАБРОВО,ДРЯНОВО,С. ДОЧА,3,7
30418,ГАБРОВО,ДРЯНОВО,С. ЗАЯ,29,37
32812,ГАБРОВО,ДРЯНОВО,С. ИСКРА,3,2
35465,ГАБРОВО,ДРЯНОВО,С. КАЛОМЕН,3,6
36261,ГАБРОВО,ДРЯНОВО,С. КАРАИВАНЦА,19,32
36628,ГАБРОВО,ДРЯНОВО,С. КАТРАНДЖИИ,15,38
36751,ГАБРОВО,ДРЯНОВО,С. КЕРЕКА,21,65
38710,ГАБРОВО,ДРЯНОВО,С. КОСАРКА,28,41
40587,ГАБРОВО,ДРЯНОВО,С. КУМАНИТЕ,3,3
46485,ГАБРОВО,ДРЯНОВО,С. МАЛКИ БЪЛГАРЕНИ,0,1
47127,ГАБРОВО,ДРЯНОВО,С. МАНОЯ,28,41
55703,ГАБРОВО,ДРЯНОВО,С. ПЕЙНА,5,7
56023,ГАБРОВО,ДРЯНОВО,С. ПЕТКОВЦИ,1,2
61296,ГАБРОВО,ДРЯНОВО,С. РАДАНЧЕТО,4,9
61529,ГАБРОВО,ДРЯНОВО,С. РАДОВЦИ,119,131
62726,ГАБРОВО,ДРЯНОВО,С. РИТЯ,0,1
63330,ГАБРОВО,ДРЯНОВО,С. РУНЯ,11,28
63447,ГАБРОВО,ДРЯНОВО,С. РУСИНОВЦИ,4,6
65162,ГАБРОВО,ДРЯНОВО,С. САЛАСУКА,3,4
66768,ГАБРОВО,ДРЯНОВО,С. СКАЛСКО,60,89
66977,ГАБРОВО,ДРЯНОВО,С. СЛАВЕЙКОВО,32,60
67934,ГАБРОВО,ДРЯНОВО,С. СОКОЛОВО,26,45
70696,ГАБРОВО,ДРЯНОВО,С. СЯРОВЦИ,1,2
73465,ГАБРОВО,ДРЯНОВО,С. ТУРКИНЧА,15,13
12677,ГАБРОВО,ДРЯНОВО,С. ЦАРЕВА ЛИВАДА,663,735
81726,ГАБРОВО,ДРЯНОВО,С. ЧУКОВО,8,16
83555,ГАБРОВО,ДРЯНОВО,С. ШУШНЯ,1,1
87463,ГАБРОВО,ДРЯНОВО,С. ЯНТРА,71,98
65927,ГАБРОВО,СЕВЛИЕВО,ГР. СЕВЛИЕВО,26542,24893
00103,ГАБРОВО,СЕВЛИЕВО,С. АГАТОВО,354,427
02885,ГАБРОВО,СЕВЛИЕВО,С. БАТОШЕВО,878,744
03914,ГАБРОВО,СЕВЛИЕВО,С. БЕРИЕВО,273,303
04474,ГАБРОВО,СЕВЛИЕВО,С. БОАЗЪТ,38,49
04555,ГАБРОВО,СЕВЛИЕВО,С. БОГАТОВО,373,433
07082,ГАБРОВО,СЕВЛИЕВО,С. БУРЯ,205,223
13069,ГАБРОВО,СЕВЛИЕВО,С. ВАЛЕВЦИ,16,19
11960,ГАБРОВО,СЕВЛИЕВО,С. ВОЙНИШКА,1,28
16376,ГАБРОВО,СЕВЛИЕВО,С. ГОРНА РОСИЦА,578,608
17542,ГАБРОВО,СЕВЛИЕВО,С. ГРАДИЩЕ,138,189
17587,ГАБРОВО,СЕВЛИЕВО,С. ГРАДНИЦА,1193,1193
20119,ГАБРОВО,СЕВЛИЕВО,С. ДАМЯНОВО,434,512
20287,ГАБРОВО,СЕВЛИЕВО,С. ДЕБЕЛЦОВО,0,2
21227,ГАБРОВО,СЕВЛИЕВО,С. ДИСМАНИЦА,3,7
21628,ГАБРОВО,СЕВЛИЕВО,С. ДОБРОМИРКА,621,629
24178,ГАБРОВО,СЕВЛИЕВО,С. ДУШЕВО,1513,1269
24181,ГАБРОВО,СЕВЛИЕВО,С. ДУШЕВСКИ КОЛИБИ,11,14
27485,ГАБРОВО,СЕВЛИЕВО,С. ЕНЕВ РЪТ,11,17
32336,ГАБРОВО,СЕВЛИЕВО,С. ИДИЛЕВО,111,158
36347,ГАБРОВО,СЕВЛИЕВО,С. КАРАМИЧЕВЦИ,26,29
36600,ГАБРОВО,СЕВЛИЕВО,С. КАСТЕЛ,21,26
38621,ГАБРОВО,СЕВЛИЕВО,С. КОРИЯТА,9,9
38652,ГАБРОВО,СЕВЛИЕВО,С. КОРМЯНСКО,586,649
39431,ГАБРОВО,СЕВЛИЕВО,С. КРАМОЛИН,415,473
40141,ГАБРОВО,СЕВЛИЕВО,С. КРУШЕВО,483,586
40275,ГАБРОВО,СЕВЛИЕВО,С. КРЪВЕНИК,218,197
40659,ГАБРОВО,СЕВЛИЕВО,С. КУПЕН,16,23
43966,ГАБРОВО,СЕВЛИЕВО,С. ЛОВНИДОЛ,185,280
46509,ГАБРОВО,СЕВЛИЕВО,С. МАЛКИ ВЪРШЕЦ,141,200
48670,ГАБРОВО,СЕВЛИЕВО,С. МЛАДЕН,122,181
48742,ГАБРОВО,СЕВЛИЕВО,С. МЛЕЧЕВО,106,130
56037,ГАБРОВО,СЕВЛИЕВО,С. ПЕТКО СЛАВЕЙКОВ,1192,1160
57755,ГАБРОВО,СЕВЛИЕВО,С. ПОПСКА,30,28
63673,ГАБРОВО,СЕВЛИЕВО,С. РЯХОВЦИТЕ,1450,1422
70799,ГАБРОВО,СЕВЛИЕВО,С. СЕЛИЩЕ,102,127
66216,ГАБРОВО,СЕВЛИЕВО,С. СЕННИК,699,739
69417,ГАБРОВО,СЕВЛИЕВО,С. СТОКИТЕ,211,260
69451,ГАБРОВО,СЕВЛИЕВО,С. СТОЛЪТ,252,288
72031,ГАБРОВО,СЕВЛИЕВО,С. ТАБАШКА,47,49
73434,ГАБРОВО,СЕВЛИЕВО,С. ТУМБАЛОВО,71,72
73763,ГАБРОВО,СЕВЛИЕВО,С. ТЪРХОВО,83,125
75037,ГАБРОВО,СЕВЛИЕВО,С. УГОРЕЛЕЦ,36,35
77253,ГАБРОВО,СЕВЛИЕВО,С. ХИРЕВО,152,181
83435,ГАБРОВО,СЕВЛИЕВО,С. ШОПИТЕ,0,10
83497,ГАБРОВО,СЕВЛИЕВО,С. ШУМАТА,951,887
56719,ГАБРОВО,ТРЯВНА,ГР. ПЛАЧКОВЦИ,1929,1844
73403,ГАБРОВО,ТРЯВНА,ГР. ТРЯВНА,10624,9828
00117,ГАБРОВО,ТРЯВНА,С. АЗМАНИТЕ,8,6
00641,ГАБРОВО,ТРЯВНА,С. АРМЯНКОВЦИ,1,3
02563,ГАБРОВО,ТРЯВНА,С. БАНГЕЙЦИ,26,35
02943,ГАБРОВО,ТРЯВНА,С. БАХРЕЦИ,7,10
03513,ГАБРОВО,ТРЯВНА,С. БЕЛИЦА,30,56
04025,ГАБРОВО,ТРЯВНА,С. БИЖОВЦИ,13,11
06241,ГАБРОВО,ТРЯВНА,С. БРЕЖНИЦИТЕ,4,5
07404,ГАБРОВО,ТРЯВНА,С. БЪРДАРИТЕ,0,4
07421,ГАБРОВО,ТРЯВНА,С. БЪРДЕНИ,1,6
10344,ГАБРОВО,ТРЯВНА,С. ВЕЛЕНЦИ,2,6
10570,ГАБРОВО,ТРЯВНА,С. ВЕЛЧОВЦИ,1,4
14310,ГАБРОВО,ТРЯВНА,С. ГАЙДАРИ,2,2
56304,ГАБРОВО,ТРЯВНА,С. ГЕНЧОВЦИ,7,7
15196,ГАБРОВО,ТРЯВНА,С. ГЛУТНИЦИТЕ,1,3
16506,ГАБРОВО,ТРЯВНА,С. ГОРНИ ДАМЯНОВЦИ,4,8
16609,ГАБРОВО,ТРЯВНА,С. ГОРНИ РАДКОВЦИ,2,2
21035,ГАБРОВО,ТРЯВНА,С. ДИМИЕВЦИ,0,1
21378,ГАБРОВО,ТРЯВНА,С. ДОБРЕВЦИ,5,8
22962,ГАБРОВО,ТРЯВНА,С. ДОНКИНО,0,1
22993,ГАБРОВО,ТРЯВНА,С. ДОНЧОВЦИ,5,5
23279,ГАБРОВО,ТРЯВНА,С. ДРАГНЕВЦИ,3,8
23594,ГАБРОВО,ТРЯВНА,С. ДРАНДАРИТЕ,0,4
24606,ГАБРОВО,ТРЯВНА,С. ДЪРВАРИ,0,1
27526,ГАБРОВО,ТРЯВНА,С. ЕНЧОВЦИ,10,19
30733,ГАБРОВО,ТРЯВНА,С. ЗЕЛЕНИКА,5,5
34062,ГАБРОВО,ТРЯВНА,С. ЙОВОВЦИ,2,3
36720,ГАБРОВО,ТРЯВНА,С. КАШЕНЦИ,1,3
36765,ГАБРОВО,ТРЯВНА,С. КЕРЕНИТЕ,0,1
36988,ГАБРОВО,ТРЯВНА,С. КИСЕЛКОВЦИ,1,1
36991,ГАБРОВО,ТРЯВНА,С. КИСИЙЦИТЕ,38,37
37890,ГАБРОВО,ТРЯВНА,С. КОЙЧОВЦИ,1,5
38234,ГАБРОВО,ТРЯВНА,С. КОНАРСКОТО,1,0
39685,ГАБРОВО,ТРЯВНА,С. КРЕСЛЮВЦИ,5,4
40364,ГАБРОВО,ТРЯВНА,С. КРЪСТЕЦ,15,23
46512,ГАБРОВО,ТРЯВНА,С. МАЛКИ СТАНЧОВЦИ,3,9
47072,ГАБРОВО,ТРЯВНА,С. МАНЕВЦИ,8,8
47456,ГАБРОВО,ТРЯВНА,С. МАТЕШОВЦИ,0,1
48177,ГАБРОВО,ТРЯВНА,С. МИЛЕВЦИ,6,10
49271,ГАБРОВО,ТРЯВНА,С. МРЪЗЕЦИ,10,11
51603,ГАБРОВО,ТРЯВНА,С. НИКОЛАЕВО,6,4
52355,ГАБРОВО,ТРЯВНА,С. НОЖЕРИТЕ,2,2
52369,ГАБРОВО,ТРЯВНА,С. НОСЕИТЕ,3,5
53477,ГАБРОВО,ТРЯВНА,С. ОКОЛИИТЕ,1,6
54523,ГАБРОВО,ТРЯВНА,С. ОШАНИТЕ,1,4
56900,ГАБРОВО,ТРЯВНА,С. ПОБЪК,1,0
58284,ГАБРОВО,ТРЯВНА,С. ПРЕСТОЙ,16,43
61323,ГАБРОВО,ТРЯВНА,С. РАДЕВЦИ,47,49
61409,ГАБРОВО,ТРЯВНА,С. РАДИНО,6,8
61649,ГАБРОВО,ТРЯВНА,С. РАЕВЦИ,2,4
61916,ГАБРОВО,ТРЯВНА,С. РАЙНУШКОВЦИ,1,3
62120,ГАБРОВО,ТРЯВНА,С. РАЛЕВЦИ,2,3
62308,ГАБРОВО,ТРЯВНА,С. РАШОВИТЕ,0,1
63210,ГАБРОВО,ТРЯВНА,С. РУЕВЦИ,4,6
65735,ГАБРОВО,ТРЯВНА,С. СВИРЦИ,6,4
66344,ГАБРОВО,ТРЯВНА,С. СЕЧЕН КАМЪК,3,6
66857,ГАБРОВО,ТРЯВНА,С. СКОРЦИТЕ,0,2
68624,ГАБРОВО,ТРЯВНА,С. СТАЙНОВЦИ,1,2
68823,ГАБРОВО,ТРЯВНА,С. СТАНЧОВ ХАН,13,33
72535,ГАБРОВО,ТРЯВНА,С. ТОДОРЕЦИТЕ,0,2
72669,ГАБРОВО,ТРЯВНА,С. ТОМЧЕВЦИ,2,2
76220,ГАБРОВО,ТРЯВНА,С. ФЪРЕВЦИ,0,1
76234,ГАБРОВО,ТРЯВНА,С. ФЪРТУНИ,1,0
77459,ГАБРОВО,ТРЯВНА,С. ХРИСТОВЦИ,6,5
80114,ГАБРОВО,ТРЯВНА,С. ЧАКАЛИТЕ,4,6
81058,ГАБРОВО,ТРЯВНА,С. ЧЕРНОВРЪХ,40,65
87117,ГАБРОВО,ТРЯВНА,С. ЯВОР,3,3
02508,ДОБРИЧ,БАЛЧИК,ГР. БАЛЧИК,13721,12776
03174,ДОБРИЧ,БАЛЧИК,С. БЕЗВОДИЦА,344,371
04515,ДОБРИЧ,БАЛЧИК,С. БОБОВЕЦ,154,83
06793,ДОБРИЧ,БАЛЧИК,С. БРЯСТОВО,9,3
18160,ДОБРИЧ,БАЛЧИК,С. ГУРКОВО,484,552
23769,ДОБРИЧ,БАЛЧИК,С. ДРОПЛА,325,302
24387,ДОБРИЧ,БАЛЧИК,С. ДЪБРАВА,171,201
31245,ДОБРИЧ,БАЛЧИК,С. ЗМЕЕВО,277,251
36453,ДОБРИЧ,БАЛЧИК,С. КАРВУНА,1,1
39459,ДОБРИЧ,БАЛЧИК,С. КРАНЕВО,689,1282
39623,ДОБРИЧ,БАЛЧИК,С. КРЕМЕНА,137,136
44882,ДОБРИЧ,БАЛЧИК,С. ЛЯХОВО,500,428
53120,ДОБРИЧ,БАЛЧИК,С. ОБРОЧИЩЕ,2451,2388
58270,ДОБРИЧ,БАЛЧИК,С. ПРЕСПА,213,237
62788,ДОБРИЧ,БАЛЧИК,С. РОГАЧЕВО,188,350
66250,ДОБРИЧ,БАЛЧИК,С. СЕНОКОС,618,605
67951,ДОБРИЧ,БАЛЧИК,С. СОКОЛОВО,1053,969
69643,ДОБРИЧ,БАЛЧИК,С. СТРАЖИЦА,479,527
73095,ДОБРИЧ,БАЛЧИК,С. ТРИГОРЦИ,159,172
77390,ДОБРИЧ,БАЛЧИК,С. ХРАБРОВО,69,76
48982,ДОБРИЧ,БАЛЧИК,С. ЦАРИЧИНО,127,135
78639,ДОБРИЧ,БАЛЧИК,С. ЦЪРКВА,311,350
14711,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,ГР. ГЕНЕРАЛ ТОШЕВО,7723,7051
00360,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. АЛЕКСАНДЪР СТАМБОЛИЙСКИ,35,31
02484,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. БАЛКАНЦИ,81,81
03157,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. БЕЖАНОВО,92,116
10183,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ВАСИЛЕВО,391,410
10422,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ВЕЛИКОВО,37,50
11329,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ВИЧОВО,16,30
18575,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ГОРИЦА,120,122
17511,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ГРАДИНИ,36,60
24339,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ДЪБОВИК,136,165
29444,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ЖИТЕН,180,214
31303,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ЗОГРАФ,127,145
32467,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ИЗВОРОВО,268,266
34045,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ЙОВКОВО,825,317
35393,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. КАЛИНА,59,91
36467,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. КАРДАМ,1064,968
38217,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. КОНАРЕ,42,43
39284,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. КРАИЩЕ,13,25
39534,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. КРАСЕН,272,273
40885,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. КЪПИНОВО,408,218
44179,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ЛОЗНИЦА,19,31
44714,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ЛЮЛЯКОВО,775,527
46351,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. МАЛИНА,235,213
53391,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ОГРАЖДЕН,12,11
56040,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ПЕТЛЕШКОВО,249,260
56509,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ПИСАРОВО,113,75
56736,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ПЛЕНИМИР,67,80
58181,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ПРЕСЕЛЕНЦИ,266,292
58414,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ПРИСАД,471,479
58832,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ПЧЕЛАРОВО,510,527
61159,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. РАВНЕЦ,275,235
62829,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. РОГОЗИНА,177,167
63046,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. РОСЕН,83,83
63094,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. РОСИЦА,517,389
66620,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. СИРАКОВО,73,80
67756,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. СНОП,94,114
67773,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. СНЯГОВО,342,201
68196,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. СПАСОВО,1024,956
68326,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. СРЕДИНА,74,70
70634,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. СЪРНИНО,70,75
75068,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. УЗОВО,12,20
81219,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ЧЕРНООКОВО,247,282
00429,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. АЛЦЕК,395,388
02871,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. БАТОВО,715,638
03040,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. БДИНЦИ,57,92
03860,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. БЕНКОВСКИ,2246,937
04580,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. БОГДАН,122,147
05061,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. БОЖУРОВО,1373,943
06104,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. БРАНИЩЕ,411,407
10307,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ВЕДРИНА,693,598
11421,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ВЛАДИМИРОВО,237,337
11781,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ВОДНЯНЦИ,530,391
12231,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ВРАТАРИТЕ,44,72
12262,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ВРАЧАНЦИ,52,101
14684,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ГЕНЕРАЛ КОЛЕВО,82,82
14862,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ГЕШАНОВО,82,138
20359,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ДЕБРЕНЕ,65,88
21350,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ДОБРЕВО,69,71
21957,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ДОЛИНА,233,220
22988,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ДОНЧЕВО,871,892
23128,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ДРАГАНОВО,176,213
23933,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ДРЯНОВЕЦ,37,36
27468,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ЕНЕВО,599,228
29489,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ЖИТНИЦА,498,543
31067,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ЗЛАТИЯ,92,103
35674,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. КАМЕН,188,150
36419,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. КАРАПЕЛИТ,1135,1133
37808,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. КОЗЛОДУЙЦИ,384,446
39061,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. КОТЛЕНЦИ,247,259
39242,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. КРАГУЛЕВО,31,66
43997,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ЛОВЧАНЦИ,867,958
44272,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ЛОМНИЦА,395,317
43431,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ЛЯСКОВО,364,369
46454,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. МАЛКА СМОЛНИЦА,67,99
47679,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. МЕДОВО,62,69
47901,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. МЕТОДИЕВО,199,250
48088,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. МИЛАДИНОВЦИ,104,131
52038,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. НОВО БОТЕВО,13,19
53210,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ОВЧАРОВО,613,539
53432,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ОДРИНЦИ,171,241
53450,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ОДЪРЦИ,712,691
53597,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ОПАНЕЦ,88,203
53881,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ОРЛОВА МОГИЛА,81,105
55511,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ПАСКАЛЕВО,616,634
56695,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ПЛАЧИДОЛ,500,612
21083,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ПОБЕДА,900,926
57087,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ПОДСЛОН,569,387
68103,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ПОЛКОВНИК ИВАНОВО,82,96
59402,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ПОЛКОВНИК МИНКОВО,181,201
57279,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ПОЛКОВНИК СВЕЩАРОВО,116,132
57550,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ПОПГРИГОРОВО,67,141
58339,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ПРИЛЕП,8,19
58360,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ПРИМОРЦИ,60,83
58880,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ПЧЕЛИНО,235,239
58935,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ПЧЕЛНИК,61,76
63063,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. РОСЕНОВО,268,278
00374,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. САМУИЛОВО,109,129
65824,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. СВОБОДА,175,179
66946,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. СЛАВЕЕВО,152,190
70812,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. СЛИВЕНЦИ,261,260
67622,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. СМОЛНИЦА,414,406
67917,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. СОКОЛНИК,27,28
69198,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. СТЕФАН КАРАДЖА,289,289
69242,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. СТЕФАНОВО,1037,996
69300,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. СТОЖЕР,1559,1527
73818,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ТЯНЕВО,169,186
76064,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ФЕЛДФЕБЕЛ ДЕНКОВО,1321,693
77284,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ХИТОВО,206,211
78152,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ЦАРЕВЕЦ,370,427
80769,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ЧЕРНА,857,579
35064,ДОБРИЧ,КАВАРНА,ГР. КАВАРНА,12718,11882
03318,ДОБРИЧ,КАВАРНА,С. БЕЛГУН,365,364
04090,ДОБРИЧ,КАВАРНА,С. БИЛО,34,32
05009,ДОБРИЧ,КАВАРНА,С. БОЖУРЕЦ,94,112
07257,ДОБРИЧ,КАВАРНА,С. БЪЛГАРЕВО,1340,1317
11003,ДОБРИЧ,КАВАРНА,С. ВИДНО,145,146
12173,ДОБРИЧ,КАВАРНА,С. ВРАНИНО,255,266
32768,ДОБРИЧ,КАВАРНА,С. ИРЕЧЕК,9,14
35746,ДОБРИЧ,КАВАРНА,С. КАМЕН БРЯГ,57,68
40049,ДОБРИЧ,КАВАРНА,С. КРУПЕН,25,40
48828,ДОБРИЧ,КАВАРНА,С. МОГИЛИЩЕ,70,103
51408,ДОБРИЧ,КАВАРНА,С. НЕЙКОВО,74,85
57861,ДОБРИЧ,КАВАРНА,С. ПОРУЧИК ЧУНЧЕВО,32,52
62092,ДОБРИЧ,КАВАРНА,С. РАКОВСКИ,248,285
65543,ДОБРИЧ,КАВАРНА,С. СВЕТИ НИКОЛА,206,218
66113,ДОБРИЧ,КАВАРНА,С. СЕЛЦЕ,99,121
66281,ДОБРИЧ,КАВАРНА,С. СЕПТЕМВРИЙЦИ,540,540
72693,ДОБРИЧ,КАВАРНА,С. ТОПОЛА,177,165
72936,ДОБРИЧ,КАВАРНА,С. ТРАВНИК,33,32
77044,ДОБРИЧ,КАВАРНА,С. ХАДЖИ ДИМИТЪР,81,101
80340,ДОБРИЧ,КАВАРНА,С. ЧЕЛОПЕЧЕНЕ,67,78
