ekatte,region,municipality,settlement,permanent_2007,current_2007
05219,ГАБРОВО,ГАБРОВО,С. БОЙНОВЦИ,7,12
05267,ГАБРОВО,ГАБРОВО,С. БОЛТАТА,7,8
05400,ГАБРОВО,ГАБРОВО,С. БОРИКИ,55,171
05668,ГАБРОВО,ГАБРОВО,С. БОРСКОТО,5,13
06642,ГАБРОВО,ГАБРОВО,С. БРЪНЕЦИТЕ,21,50
07795,ГАБРОВО,ГАБРОВО,С. БЯЛКОВО,0,5
07908,ГАБРОВО,ГАБРОВО,С. БОЙЧЕТА,0,2
10536,ГАБРОВО,ГАБРОВО,С. ВЕЛКОВЦИ,54,123
10896,ГАБРОВО,ГАБРОВО,С. ВЕТРОВО,1,1
11524,ГАБРОВО,ГАБРОВО,С. ВЛАЙЧОВЦИ,17,35
12111,ГАБРОВО,ГАБРОВО,С. ВРАБЦИТЕ,6,13
12168,ГАБРОВО,ГАБРОВО,С. ВРАНИЛОВЦИ,295,374
12454,ГАБРОВО,ГАБРОВО,С. ВЪЛКОВ ДОЛ,0,2
14218,ГАБРОВО,ГАБРОВО,ГР. ГАБРОВО,71781,66840
14324,ГАБРОВО,ГАБРОВО,С. ГАЙКИНИ,2,2
14355,ГАБРОВО,ГАБРОВО,С. ГАЙТАНИТЕ,25,39
14533,ГАБРОВО,ГАБРОВО,С. ГАРВАН,39,59
14742,ГАБРОВО,ГАБРОВО,С. ГЕНОВЦИ,1,4
14756,ГАБРОВО,ГАБРОВО,С. ГЕНЧОВЦИ,8,12
14814,ГАБРОВО,ГАБРОВО,С. ГЕРГИНИ,99,146
15059,ГАБРОВО,ГАБРОВО,С. ГЛЕДАЦИ,66,83
16715,ГАБРОВО,ГАБРОВО,С. ГОРНОВА МОГИЛА,2,7
17991,ГАБРОВО,ГАБРОВО,С. ГРЪБЛЕВЦИ,6,14
18215,ГАБРОВО,ГАБРОВО,С. ГЪБЕНЕ,276,299
20225,ГАБРОВО,ГАБРОВО,С. ДЕБЕЛ ДЯЛ,60,104
20852,ГАБРОВО,ГАБРОВО,С. ДЖУМРИИТЕ,3,8
20969,ГАБРОВО,ГАБРОВО,С. ДИВЕЦИ,5,13
22959,ГАБРОВО,ГАБРОВО,С. ДОНИНО,113,171
23159,ГАБРОВО,ГАБРОВО,С. ДРАГАНОВЦИ,338,458
23185,ГАБРОВО,ГАБРОВО,С. ДРАГАНЧЕТАТА,17,31
23203,ГАБРОВО,ГАБРОВО,С. ДРАГИЕВЦИ,20,47
23412,ГАБРОВО,ГАБРОВО,С. ДРАГОМАНИ,4,7
24854,ГАБРОВО,ГАБРОВО,С. ДУМНИЦИ,19,47
27677,ГАБРОВО,ГАБРОВО,С. ЕЗЕРОТО,1,5
29324,ГАБРОВО,ГАБРОВО,С. ЖИВКО,4,14
29547,ГАБРОВО,ГАБРОВО,С. ЖЪЛТЕШ,292,363
30661,ГАБРОВО,ГАБРОВО,С. ЗДРАВКОВЕЦ,33,83
30764,ГАБРОВО,ГАБРОВО,С. ЗЕЛЕНО ДЪРВО,19,38
30973,ГАБРОВО,ГАБРОВО,С. ЗЛАТЕВЦИ,52,92
32069,ГАБРОВО,ГАБРОВО,С. ИВАНИЛИ,7,15
32072,ГАБРОВО,ГАБРОВО,С. ИВАНКОВЦИ,7,32
32233,ГАБРОВО,ГАБРОВО,С. ИГЛИКА,4,7
32582,ГАБРОВО,ГАБРОВО,С. ИЗТОЧНИК,6,21
35986,ГАБРОВО,ГАБРОВО,С. КАМЕШИЦА,53,66
36292,ГАБРОВО,ГАБРОВО,С. КАРАЛИ,3,13
36823,ГАБРОВО,ГАБРОВО,С. КИЕВЦИ,73,114
37352,ГАБРОВО,ГАБРОВО,С. КМЕТОВЦИ,31,55
37366,ГАБРОВО,ГАБРОВО,С. КМЕТЧЕТА,3,6
37722,ГАБРОВО,ГАБРОВО,С. КОЗИ РОГ,56,66
38060,ГАБРОВО,ГАБРОВО,С. КОЛИШОВЦИ,1,1
38577,ГАБРОВО,ГАБРОВО,С. КОПЧЕЛИИТЕ,52,90
38813,ГАБРОВО,ГАБРОВО,С. КОСТАДИНИТЕ,5,10
38920,ГАБРОВО,ГАБРОВО,С. КОСТЕНКОВЦИ,17,38
43339,ГАБРОВО,ГАБРОВО,С. ЛЕСИЧАРКА,55,103
44015,ГАБРОВО,ГАБРОВО,С. ЛОЗА,28,58
46365,ГАБРОВО,ГАБРОВО,С. МАЛИНИ,24,31
47706,ГАБРОВО,ГАБРОВО,С. МЕЖДЕНИ,29,48
47994,ГАБРОВО,ГАБРОВО,С. МЕЧКОВИЦА,9,30
48235,ГАБРОВО,ГАБРОВО,С. МИЛКОВЦИ,23,45
48516,ГАБРОВО,ГАБРОВО,С. МИХАЙЛОВЦИ,23,37
48605,ГАБРОВО,ГАБРОВО,С. МИЧКОВЦИ,22,47
49237,ГАБРОВО,ГАБРОВО,С. МРАХОРИ,17,32
49299,ГАБРОВО,ГАБРОВО,С. МУЗГА,139,138
49655,ГАБРОВО,ГАБРОВО,С. МАЛУША,0,7
51715,ГАБРОВО,ГАБРОВО,С. НИКОЛЧОВЦИ,25,27
51843,ГАБРОВО,ГАБРОВО,С. НОВАКОВЦИ,92,134
53151,ГАБРОВО,ГАБРОВО,С. ОВОЩАРЦИ,3,10
53948,ГАБРОВО,ГАБРОВО,С. ОРЛОВЦИ,20,60
55703,ГАБРОВО,ДРЯНОВО,С. ПЕЙНА,7,9
56023,ГАБРОВО,ДРЯНОВО,С. ПЕТКОВЦИ,1,1
61296,ГАБРОВО,ДРЯНОВО,С. РАДАНЧЕТО,0,8
61529,ГАБРОВО,ДРЯНОВО,С. РАДОВЦИ,112,116
62726,ГАБРОВО,ДРЯНОВО,С. РИТЯ,1,2
63330,ГАБРОВО,ДРЯНОВО,С. РУНЯ,14,20
63447,ГАБРОВО,ДРЯНОВО,С. РУСИНОВЦИ,5,4
65162,ГАБРОВО,ДРЯНОВО,С. САЛАСУКА,2,3
66768,ГАБРОВО,ДРЯНОВО,С. СКАЛСКО,68,101
66977,ГАБРОВО,ДРЯНОВО,С. СЛАВЕЙКОВО,33,66
67934,ГАБРОВО,ДРЯНОВО,С. СОКОЛОВО,32,47
70696,ГАБРОВО,ДРЯНОВО,С. СЯРОВЦИ,5,5
73465,ГАБРОВО,ДРЯНОВО,С. ТУРКИНЧА,19,17
81726,ГАБРОВО,ДРЯНОВО,С. ЧУКОВО,11,23
83555,ГАБРОВО,ДРЯНОВО,С. ШУШНЯ,2,2
87463,ГАБРОВО,ДРЯНОВО,С. ЯНТРА,102,135
02378,ГАБРОВО,ДРЯНОВО,С. БАЛВАНЦИТЕ,1,1
07185,ГАБРОВО,ДРЯНОВО,С. БУЧУКОВЦИ,2,7
12677,ГАБРОВО,ДРЯНОВО,С. ЦАРЕВА ЛИВАДА,731,806
14458,ГАБРОВО,ДРЯНОВО,С. ГАНЧОВЕЦ,155,174
14762,ГАБРОВО,ДРЯНОВО,С. ГЕНЯ,1,1
14859,ГАБРОВО,ДРЯНОВО,С. ГЕША,4,15
15223,ГАБРОВО,ДРЯНОВО,С. ГЛУШКА,1,5
15357,ГАБРОВО,ДРЯНОВО,С. ГОЗДЕЙКА,17,22
15463,ГАБРОВО,ДРЯНОВО,С. ГОЛЕМИ БЪЛГАРЕНИ,2,4
16479,ГАБРОВО,ДРЯНОВО,С. ГОРНИ ВЪРПИЩА,0,4
17350,ГАБРОВО,ДРЯНОВО,С. ГОСТИЛИЦА,337,388
18397,ГАБРОВО,ДРЯНОВО,С. ГЪРНЯ,0,2
20660,ГАБРОВО,ДРЯНОВО,С. ДЕНЧЕВЦИ,16,21
21261,ГАБРОВО,ДРЯНОВО,С. ДЛЪГНЯ,14,22
21395,ГАБРОВО,ДРЯНОВО,С. ДОБРЕНИТЕ,0,2
22352,ГАБРОВО,ДРЯНОВО,С. ДОЛНИ ВЪРПИЩА,1,3
22397,ГАБРОВО,ДРЯНОВО,С. ДОЛНИ ДРАГОЙЧА,0,2
23042,ГАБРОВО,ДРЯНОВО,С. ДОЧА,1,6
23947,ГАБРОВО,ДРЯНОВО,ГР. ДРЯНОВО,8991,8686
24133,ГАБРОВО,ДРЯНОВО,С. ДУРЧА,3,3
30418,ГАБРОВО,ДРЯНОВО,С. ЗАЯ,37,40
32319,ГАБРОВО,ДРЯНОВО,С. ИГНАТОВЦИ,0,1
32812,ГАБРОВО,ДРЯНОВО,С. ИСКРА,2,3
35465,ГАБРОВО,ДРЯНОВО,С. КАЛОМЕН,4,6
36261,ГАБРОВО,ДРЯНОВО,С. КАРАИВАНЦА,20,39
36628,ГАБРОВО,ДРЯНОВО,С. КАТРАНДЖИИ,17,40
36751,ГАБРОВО,ДРЯНОВО,С. КЕРЕКА,25,75
38710,ГАБРОВО,ДРЯНОВО,С. КОСАРКА,37,51
40587,ГАБРОВО,ДРЯНОВО,С. КУМАНИТЕ,2,2
46485,ГАБРОВО,ДРЯНОВО,С. МАЛКИ БЪЛГАРЕНИ,0,1
47127,ГАБРОВО,ДРЯНОВО,С. МАНОЯ,29,46
56037,ГАБРОВО,СЕВЛИЕВО,С. ПЕТКО СЛАВЕЙКОВ,1288,1285
57755,ГАБРОВО,СЕВЛИЕВО,С. ПОПСКА,38,39
63673,ГАБРОВО,СЕВЛИЕВО,С. РЯХОВЦИТЕ,1442,1459
65927,ГАБРОВО,СЕВЛИЕВО,ГР. СЕВЛИЕВО,27439,26395
66216,ГАБРОВО,СЕВЛИЕВО,С. СЕННИК,747,795
69417,ГАБРОВО,СЕВЛИЕВО,С. СТОКИТЕ,233,284
69451,ГАБРОВО,СЕВЛИЕВО,С. СТОЛЪТ,275,323
70799,ГАБРОВО,СЕВЛИЕВО,С. СЕЛИЩЕ,127,140
72031,ГАБРОВО,СЕВЛИЕВО,С. ТАБАШКА,66,68
73434,ГАБРОВО,СЕВЛИЕВО,С. ТУМБАЛОВО,84,82
73763,ГАБРОВО,СЕВЛИЕВО,С. ТЪРХОВО,92,127
75037,ГАБРОВО,СЕВЛИЕВО,С. УГОРЕЛЕЦ,42,43
77253,ГАБРОВО,СЕВЛИЕВО,С. ХИРЕВО,164,187
83435,ГАБРОВО,СЕВЛИЕВО,С. ШОПИТЕ,0,19
83497,ГАБРОВО,СЕВЛИЕВО,С. ШУМАТА,949,910
00103,ГАБРОВО,СЕВЛИЕВО,С. АГАТОВО,375,492
02885,ГАБРОВО,СЕВЛИЕВО,С. БАТОШЕВО,919,809
03914,ГАБРОВО,СЕВЛИЕВО,С. БЕРИЕВО,310,377
04474,ГАБРОВО,СЕВЛИЕВО,С. БОАЗЪТ,46,68
04555,ГАБРОВО,СЕВЛИЕВО,С. БОГАТОВО,354,465
07082,ГАБРОВО,СЕВЛИЕВО,С. БУРЯ,243,274
11960,ГАБРОВО,СЕВЛИЕВО,С. ВОЙНИШКА,1,34
13069,ГАБРОВО,СЕВЛИЕВО,С. ВАЛЕВЦИ,20,24
16376,ГАБРОВО,СЕВЛИЕВО,С. ГОРНА РОСИЦА,605,667
17542,ГАБРОВО,СЕВЛИЕВО,С. ГРАДИЩЕ,156,244
17587,ГАБРОВО,СЕВЛИЕВО,С. ГРАДНИЦА,1182,1233
20119,ГАБРОВО,СЕВЛИЕВО,С. ДАМЯНОВО,479,569
20287,ГАБРОВО,СЕВЛИЕВО,С. ДЕБЕЛЦОВО,0,1
21227,ГАБРОВО,СЕВЛИЕВО,С. ДИСМАНИЦА,3,7
21628,ГАБРОВО,СЕВЛИЕВО,С. ДОБРОМИРКА,686,724
24178,ГАБРОВО,СЕВЛИЕВО,С. ДУШЕВО,1497,1348
24181,ГАБРОВО,СЕВЛИЕВО,С. ДУШЕВСКИ КОЛИБИ,9,16
27485,ГАБРОВО,СЕВЛИЕВО,С. ЕНЕВ РЪТ,18,23
32336,ГАБРОВО,СЕВЛИЕВО,С. ИДИЛЕВО,140,199
36347,ГАБРОВО,СЕВЛИЕВО,С. КАРАМИЧЕВЦИ,29,38
36600,ГАБРОВО,СЕВЛИЕВО,С. КАСТЕЛ,30,39
38621,ГАБРОВО,СЕВЛИЕВО,С. КОРИЯТА,15,17
38652,ГАБРОВО,СЕВЛИЕВО,С. КОРМЯНСКО,571,656
39431,ГАБРОВО,СЕВЛИЕВО,С. КРАМОЛИН,499,543
40141,ГАБРОВО,СЕВЛИЕВО,С. КРУШЕВО,544,634
40275,ГАБРОВО,СЕВЛИЕВО,С. КРЪВЕНИК,230,220
40659,ГАБРОВО,СЕВЛИЕВО,С. КУПЕН,22,30
43966,ГАБРОВО,СЕВЛИЕВО,С. ЛОВНИДОЛ,265,366
46509,ГАБРОВО,СЕВЛИЕВО,С. МАЛКИ ВЪРШЕЦ,186,261
48670,ГАБРОВО,СЕВЛИЕВО,С. МЛАДЕН,151,224
48742,ГАБРОВО,СЕВЛИЕВО,С. МЛЕЧЕВО,138,169
56304,ГАБРОВО,ТРЯВНА,С. ГЕНЧОВЦИ,6,7
56719,ГАБРОВО,ТРЯВНА,ГР. ПЛАЧКОВЦИ,2067,2006
56900,ГАБРОВО,ТРЯВНА,С. ПОБЪК,1,0
58284,ГАБРОВО,ТРЯВНА,С. ПРЕСТОЙ,18,52
61323,ГАБРОВО,ТРЯВНА,С. РАДЕВЦИ,51,51
61409,ГАБРОВО,ТРЯВНА,С. РАДИНО,7,10
61649,ГАБРОВО,ТРЯВНА,С. РАЕВЦИ,2,2
61916,ГАБРОВО,ТРЯВНА,С. РАЙНУШКОВЦИ,1,3
62120,ГАБРОВО,ТРЯВНА,С. РАЛЕВЦИ,5,5
62267,ГАБРОВО,ТРЯВНА,С. РАЧОВЦИ,1,0
62308,ГАБРОВО,ТРЯВНА,С. РАШОВИТЕ,0,1
63210,ГАБРОВО,ТРЯВНА,С. РУЕВЦИ,6,9
65735,ГАБРОВО,ТРЯВНА,С. СВИРЦИ,6,4
66344,ГАБРОВО,ТРЯВНА,С. СЕЧЕН КАМЪК,8,12
66857,ГАБРОВО,ТРЯВНА,С. СКОРЦИТЕ,0,2
68624,ГАБРОВО,ТРЯВНА,С. СТАЙНОВЦИ,1,2
68823,ГАБРОВО,ТРЯВНА,С. СТАНЧОВ ХАН,20,38
72669,ГАБРОВО,ТРЯВНА,С. ТОМЧЕВЦИ,1,1
73403,ГАБРОВО,ТРЯВНА,ГР. ТРЯВНА,11333,10838
76220,ГАБРОВО,ТРЯВНА,С. ФЪРЕВЦИ,0,1
76234,ГАБРОВО,ТРЯВНА,С. ФЪРТУНИ,1,0
77459,ГАБРОВО,ТРЯВНА,С. ХРИСТОВЦИ,6,5
80114,ГАБРОВО,ТРЯВНА,С. ЧАКАЛИТЕ,2,3
81058,ГАБРОВО,ТРЯВНА,С. ЧЕРНОВРЪХ,48,65
87081,ГАБРОВО,ТРЯВНА,С. ЯБЪЛКОВЦИ,0,1
87117,ГАБРОВО,ТРЯВНА,С. ЯВОР,2,2
00117,ГАБРОВО,ТРЯВНА,С. АЗМАНИТЕ,6,4
00641,ГАБРОВО,ТРЯВНА,С. АРМЯНКОВЦИ,1,5
02563,ГАБРОВО,ТРЯВНА,С. БАНГЕЙЦИ,25,30
02943,ГАБРОВО,ТРЯВНА,С. БАХРЕЦИ,9,16
03513,ГАБРОВО,ТРЯВНА,С. БЕЛИЦА,34,54
04025,ГАБРОВО,ТРЯВНА,С. БИЖОВЦИ,4,10
06241,ГАБРОВО,ТРЯВНА,С. БРЕЖНИЦИТЕ,6,10
07404,ГАБРОВО,ТРЯВНА,С. БЪРДАРИТЕ,0,8
07421,ГАБРОВО,ТРЯВНА,С. БЪРДЕНИ,1,2
10344,ГАБРОВО,ТРЯВНА,С. ВЕЛЕНЦИ,2,6
10519,ГАБРОВО,ТРЯВНА,С. ВЕЛКОВО,2,2
10570,ГАБРОВО,ТРЯВНА,С. ВЕЛЧОВЦИ,1,4
11956,ГАБРОВО,ТРЯВНА,С. ВОЙНИЦИТЕ,1,1
15196,ГАБРОВО,ТРЯВНА,С. ГЛУТНИЦИТЕ,2,4
16506,ГАБРОВО,ТРЯВНА,С. ГОРНИ ДАМЯНОВЦИ,5,7
16609,ГАБРОВО,ТРЯВНА,С. ГОРНИ РАДКОВЦИ,2,3
20078,ГАБРОВО,ТРЯВНА,С. ДАЕВЦИ,1,1
21035,ГАБРОВО,ТРЯВНА,С. ДИМИЕВЦИ,1,1
21378,ГАБРОВО,ТРЯВНА,С. ДОБРЕВЦИ,4,5
22993,ГАБРОВО,ТРЯВНА,С. ДОНЧОВЦИ,7,6
23279,ГАБРОВО,ТРЯВНА,С. ДРАГНЕВЦИ,3,7
23594,ГАБРОВО,ТРЯВНА,С. ДРАНДАРИТЕ,1,3
24606,ГАБРОВО,ТРЯВНА,С. ДЪРВАРИ,0,1
24671,ГАБРОВО,ТРЯВНА,С. ДЪСКАРИТЕ,1,1
27526,ГАБРОВО,ТРЯВНА,С. ЕНЧОВЦИ,12,19
30733,ГАБРОВО,ТРЯВНА,С. ЗЕЛЕНИКА,1,2
34062,ГАБРОВО,ТРЯВНА,С. ЙОВОВЦИ,5,1
36720,ГАБРОВО,ТРЯВНА,С. КАШЕНЦИ,2,4
36765,ГАБРОВО,ТРЯВНА,С. КЕРЕНИТЕ,1,2
36988,ГАБРОВО,ТРЯВНА,С. КИСЕЛКОВЦИ,2,2
36991,ГАБРОВО,ТРЯВНА,С. КИСИЙЦИТЕ,38,48
37890,ГАБРОВО,ТРЯВНА,С. КОЙЧОВЦИ,2,7
39685,ГАБРОВО,ТРЯВНА,С. КРЕСЛЮВЦИ,7,7
40364,ГАБРОВО,ТРЯВНА,С. КРЪСТЕЦ,23,38
46512,ГАБРОВО,ТРЯВНА,С. МАЛКИ СТАНЧОВЦИ,4,14
47072,ГАБРОВО,ТРЯВНА,С. МАНЕВЦИ,8,8
48177,ГАБРОВО,ТРЯВНА,С. МИЛЕВЦИ,6,10
49271,ГАБРОВО,ТРЯВНА,С. МРЪЗЕЦИ,14,15
51469,ГАБРОВО,ТРЯВНА,С. НЕНОВЦИ,1,1
51562,ГАБРОВО,ТРЯВНА,С. НИКАЧКОВЦИ,0,1
51603,ГАБРОВО,ТРЯВНА,С. НИКОЛАЕВО,6,8
52355,ГАБРОВО,ТРЯВНА,С. НОЖЕРИТЕ,3,3
52369,ГАБРОВО,ТРЯВНА,С. НОСЕИТЕ,3,5
53477,ГАБРОВО,ТРЯВНА,С. ОКОЛИИТЕ,1,7
54523,ГАБРОВО,ТРЯВНА,С. ОШАНИТЕ,1,4
58270,ДОБРИЧ,БАЛЧИК,С. ПРЕСПА,217,233
62788,ДОБРИЧ,БАЛЧИК,С. РОГАЧЕВО,192,231
66250,ДОБРИЧ,БАЛЧИК,С. СЕНОКОС,638,675
67951,ДОБРИЧ,БАЛЧИК,С. СОКОЛОВО,1145,1018
69643,ДОБРИЧ,БАЛЧИК,С. СТРАЖИЦА,433,486
73095,ДОБРИЧ,БАЛЧИК,С. ТРИГОРЦИ,156,172
77390,ДОБРИЧ,БАЛЧИК,С. ХРАБРОВО,70,81
78639,ДОБРИЧ,БАЛЧИК,С. ЦЪРКВА,316,363
02508,ДОБРИЧ,БАЛЧИК,ГР. БАЛЧИК,13812,13062
03174,ДОБРИЧ,БАЛЧИК,С. БЕЗВОДИЦА,346,382
04515,ДОБРИЧ,БАЛЧИК,С. БОБОВЕЦ,150,90
06793,ДОБРИЧ,БАЛЧИК,С. БРЯСТОВО,6,5
18160,ДОБРИЧ,БАЛЧИК,С. ГУРКОВО,558,585
23769,ДОБРИЧ,БАЛЧИК,С. ДРОПЛА,356,349
24387,ДОБРИЧ,БАЛЧИК,С. ДЪБРАВА,184,211
31245,ДОБРИЧ,БАЛЧИК,С. ЗМЕЕВО,319,317
36453,ДОБРИЧ,БАЛЧИК,С. КАРВУНА,3,2
39459,ДОБРИЧ,БАЛЧИК,С. КРАНЕВО,736,1015
39623,ДОБРИЧ,БАЛЧИК,С. КРЕМЕНА,142,142
44882,ДОБРИЧ,БАЛЧИК,С. ЛЯХОВО,482,458
48982,ДОБРИЧ,БАЛЧИК,С. ЦАРИЧИНО,160,165
53120,ДОБРИЧ,БАЛЧИК,С. ОБРОЧИЩЕ,2499,2520
56040,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ПЕТЛЕШКОВО,281,287
56509,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ПИСАРОВО,143,116
56736,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ПЛЕНИМИР,78,99
58181,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ПРЕСЕЛЕНЦИ,355,361
58414,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ПРИСАД,460,442
58832,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ПЧЕЛАРОВО,574,595
61159,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. РАВНЕЦ,316,267
62829,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. РОГОЗИНА,181,185
63046,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. РОСЕН,116,118
63094,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. РОСИЦА,610,486
66620,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. СИРАКОВО,102,108
67756,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. СНОП,131,152
67773,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. СНЯГОВО,349,200
68196,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. СПАСОВО,1055,1003
68326,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. СРЕДИНА,84,85
70634,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. СЪРНИНО,84,101
75068,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. УЗОВО,18,19
81219,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ЧЕРНООКОВО,291,317
00360,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. АЛЕКСАНДЪР СТАМБОЛИЙСКИ,53,53
02484,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. БАЛКАНЦИ,113,114
03157,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. БЕЖАНОВО,102,124
10183,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ВАСИЛЕВО,389,421
10422,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ВЕЛИКОВО,45,60
11329,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ВИЧОВО,34,47
14711,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,ГР. ГЕНЕРАЛ ТОШЕВО,8216,7589
17511,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ГРАДИНИ,53,82
18575,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ГОРИЦА,115,116
24339,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ДЪБОВИК,160,197
29444,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ЖИТЕН,217,252
31303,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ЗОГРАФ,142,156
32467,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ИЗВОРОВО,343,336
34045,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ЙОВКОВО,843,357
35393,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. КАЛИНА,79,106
36467,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. КАРДАМ,1199,1077
38217,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. КОНАРЕ,60,64
39284,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. КРАИЩЕ,21,29
39534,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. КРАСЕН,331,344
40885,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. КЪПИНОВО,442,261
44179,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ЛОЗНИЦА,30,36
44714,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ЛЮЛЯКОВО,814,578
46351,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. МАЛИНА,272,259
53391,ДОБРИЧ,ГЕНЕРАЛ ТОШЕВО,С. ОГРАЖДЕН,8,5
55511,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ПАСКАЛЕВО,626,697
56695,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ПЛАЧИДОЛ,476,599
57087,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ПОДСЛОН,575,403
57279,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ПОЛКОВНИК СВЕЩАРОВО,119,150
57550,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ПОПГРИГОРОВО,76,150
58339,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ПРИЛЕП,11,24
58360,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ПРИМОРЦИ,68,98
58880,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ПЧЕЛИНО,223,252
58935,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ПЧЕЛНИК,83,94
59402,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ПОЛКОВНИК МИНКОВО,175,209
63063,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. РОСЕНОВО,294,319
65824,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. СВОБОДА,237,233
66946,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. СЛАВЕЕВО,150,216
67622,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. СМОЛНИЦА,474,477
67917,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. СОКОЛНИК,36,35
68103,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ПОЛКОВНИК ИВАНОВО,102,122
69198,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. СТЕФАН КАРАДЖА,289,313
69242,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. СТЕФАНОВО,1021,969
69300,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. СТОЖЕР,1534,1554
70812,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. СЛИВЕНЦИ,241,241
73818,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ТЯНЕВО,178,208
76064,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ФЕЛТФЕБЕЛ ДЕНКОВО,1256,717
77284,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ХИТОВО,180,196
78152,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ЦАРЕВЕЦ,363,427
80769,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ЧЕРНА,861,621
00374,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. САМУИЛОВО,125,147
00429,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. АЛЦЕК,391,386
02871,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. БАТОВО,707,658
03040,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. БДИНЦИ,68,121
03860,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. БЕНКОВСКИ,2255,1098
04580,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. БОГДАН,120,165
05061,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. БОЖУРОВО,1392,1001
06104,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. БРАНИЩЕ,380,393
