ekatte,region,municipality,settlement,permanent_2015,current_2015
83586,ВЕЛИКО ТЪРНОВО,ВЕЛИКО ТЪРНОВО,С. ШЕМШЕВО,486,548
83123,ВЕЛИКО ТЪРНОВО,ВЕЛИКО ТЪРНОВО,С. ШЕРЕМЕТЯ,299,310
83418,ВЕЛИКО ТЪРНОВО,ВЕЛИКО ТЪРНОВО,С. ШОДЕКОВЦИ,1,2
87360,ВЕЛИКО ТЪРНОВО,ВЕЛИКО ТЪРНОВО,С. ЯЛОВО,15,78
16359,ВЕЛИКО ТЪРНОВО,ГОРНА ОРЯХОВИЦА,ГР. ГОРНА ОРЯХОВИЦА,36398,32413
22232,ВЕЛИКО ТЪРНОВО,ГОРНА ОРЯХОВИЦА,ГР. ДОЛНА ОРЯХОВИЦА,3003,2826
12735,ВЕЛИКО ТЪРНОВО,ГОРНА ОРЯХОВИЦА,С. ВЪРБИЦА,1102,1143
17107,ВЕЛИКО ТЪРНОВО,ГОРНА ОРЯХОВИЦА,С. ГОРСКИ ГОРЕН ТРЪМБЕШ,124,166
17124,ВЕЛИКО ТЪРНОВО,ГОРНА ОРЯХОВИЦА,С. ГОРСКИ ДОЛЕН ТРЪМБЕШ,343,358
23100,ВЕЛИКО ТЪРНОВО,ГОРНА ОРЯХОВИЦА,С. ДРАГАНОВО,3048,2569
40172,ВЕЛИКО ТЪРНОВО,ГОРНА ОРЯХОВИЦА,С. КРУШЕТО,851,841
55196,ВЕЛИКО ТЪРНОВО,ГОРНА ОРЯХОВИЦА,С. ПАИСИЙ,131,151
56472,ВЕЛИКО ТЪРНОВО,ГОРНА ОРЯХОВИЦА,С. ПИСАРЕВО,1106,1092
57217,ВЕЛИКО ТЪРНОВО,ГОРНА ОРЯХОВИЦА,С. ПОЛИКРАИЩЕ,2350,1826
57981,ВЕЛИКО ТЪРНОВО,ГОРНА ОРЯХОВИЦА,С. ПРАВДА,575,591
59094,ВЕЛИКО ТЪРНОВО,ГОРНА ОРЯХОВИЦА,С. ПЪРВОМАЙЦИ,2630,2639
69780,ВЕЛИКО ТЪРНОВО,ГОРНА ОРЯХОВИЦА,С. СТРЕЛЕЦ,280,323
87453,ВЕЛИКО ТЪРНОВО,ГОРНА ОРЯХОВИЦА,С. ЯНТРА,566,650
27190,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,ГР. ЕЛЕНА,6047,5522
00521,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. АПЛАЦИ,0,1
02110,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. БАГАЛЕВЦИ,1,3
02169,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. БАДЕВЦИ,5,32
02191,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. БАЕВЦИ,5,19
02213,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. БАЖДАРИ,4,0
02498,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. БАЛУЦИ,2,6
03054,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. БЕБРОВО,306,293
03232,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. БЕЙКОВЦИ,3,2
03945,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. БЕРКОВЦИ,3,4
04460,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. БЛЪСКОВЦИ,6,28
04652,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. БОГДАНСКО,0,1
05164,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. БОЙКОВЦИ,42,45
05709,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. БОСЕВЦИ,0,4
06344,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. БРЕЗОВО,2,3
06662,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. БРЪЧКОВЦИ,1,4
06896,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. БУЙНОВЦИ,57,67
07805,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. БЯЛКОВЦИ,4,6
10522,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ВЕЛКОВЦИ,8,9
10598,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ВЕЛЮВЦИ,0,2
10745,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ВЕСЕЛИНА,10,10
12629,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ВЪЛЧОВЦИ,2,16
12855,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ВЪРЗИЛКОВЦИ,9,9
15120,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ГЛОГОВЕЦ,19,20
15391,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ГОЛЕМАНИ,3,8
16568,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ГОРНИ КРАЙ,17,22
16626,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ГОРНИ ТАНЧЕВЦИ,2,3
17703,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ГРАМАТИЦИ,7,8
18335,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ГЪРДЕВЦИ,16,18
20027,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ДАВЕРИ,9,5
20081,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ДАЙНОВЦИ,0,1
20268,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ДЕБЕЛИ РЪТ,4,22
21364,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ДОБРЕВЦИ,1,12
22455,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ДОЛНИ МАРЯН,2,3
22513,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ДОЛНИ ТАНЧЕВЦИ,0,2
22976,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ДОНКОВЦИ,12,14
23162,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ДРАГАНОСКОВЦИ,0,10
23220,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ДРАГИЙЦИ,0,1
23710,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ДРЕНТА,44,66
24027,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ДУКОВЦИ,1,1
24654,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ДЪРЛЕВЦИ,0,1
30721,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ЗЕЛЕНИК,2,2
32305,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ИГНАТОВЦИ,5,10
32593,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ИЛАКОВ РЪТ,73,83
32682,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ИЛИЮВЦИ,1,2
35729,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. КАМЕНАРИ,229,206
36052,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. КАНТАРИ,1,1
36378,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. КАРАНДИЛИ,0,3
36871,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. КИРЕВЦИ,1,0
37616,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. КОЖЛЮВЦИ,2,12
37842,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. КОЗЯ РЕКА,24,20
37976,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. КОЛАРИ,5,6
38337,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. КОНСТАНТИН,1162,1143
38861,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. КОСТЕЛ,38,58
39075,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. КОТУЦИ,0,1
39880,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. КРИЛЮВЦИ,3,5
40035,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. КРУМЧЕВЦИ,4,4
43061,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ЛАЗАРЦИ,20,23
46125,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. МАЙСКО,1323,1269
47158,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. МАРАФЕЛЦИ,7,6
47425,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. МАРЯН,82,93
47487,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. МАХАЛНИЦИ,1,2
48057,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. МИЙКОВЦИ,26,35
48283,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. МИНЕВЦИ,2,1
48430,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. МИРЧОВЦИ,0,3
51531,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. НЕШЕВЦИ,6,15
51696,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. НИКОЛОВЦИ,2,4
51706,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. НИКОЛЧОВЦИ,2,3
51771,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. НИЧОВЦИ,2,3
55261,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ПАЛИЦИ,96,164
55693,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ПЕЙКОВЦИ,1,1
56011,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ПЕТКОВЦИ,1,2
57738,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ПОПРУСЕВЦИ,6,6
57741,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ПОПСКА,17,26
61515,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. РАДОВЦИ,1,3
61892,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. РАЙНОВЦИ,4,1
62133,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. РАЛИНОВЦИ,2,1
62325,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. РАЮВЦИ,9,30
62360,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. РЕБРЕВЦИ,4,9
63495,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. РУХОВЦИ,97,132
65632,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. СВЕТОСЛАВЦИ,18,20
68429,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. СРЕДНИ КОЛИБИ,15,44
69393,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. СТОЙЧЕВЦИ,4,11
69540,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. СТОЯНОВЦИ,7,10
70216,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. СУЛТАНИ,1,2
72446,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ТИТЕВЦИ,4,5
72607,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ТОДЮВЦИ,38,70
72641,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ТОМБЕТО,0,1
72847,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ТОПУЗИ,3,2
73331,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ТРЪНКОВЦИ,1,5
73448,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ТУМБЕВЦИ,11,11
73568,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ТЪНКИ РЪТ,0,2
73634,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ТЪРКАШЕНИ,3,8
75040,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. УГОРЯЛКОВЦИ,23,38
77178,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ХАРВАЛОВЦИ,0,15
77445,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ХРИСТОВЦИ,1,5
77534,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ХЪНЕВЦИ,0,13
80100,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ЧАКАЛИ,62,88
80515,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ЧЕРВЕНКОВЦИ,3,3
80978,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ЧЕРНИ ДЯЛ,14,13
83171,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ШИЛКОВЦИ,4,11
83452,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ШУБЕЦИ,1,1
87326,ВЕЛИКО ТЪРНОВО,ЕЛЕНА,С. ЯКОВЦИ,38,44
30962,ВЕЛИКО ТЪРНОВО,ЗЛАТАРИЦА,ГР. ЗЛАТАРИЦА,2764,2720
16417,ВЕЛИКО ТЪРНОВО,ЗЛАТАРИЦА,С. ГОРНА ХАДЖИЙСКА,1,3
17213,ВЕЛИКО ТЪРНОВО,ЗЛАТАРИЦА,С. ГОРСКО НОВО СЕЛО,457,590
20506,ВЕЛИКО ТЪРНОВО,ЗЛАТАРИЦА,С. ДЕДИНА,27,39
20514,ВЕЛИКО ТЪРНОВО,ЗЛАТАРИЦА,С. ДЕДИНЦИ,8,30
20571,ВЕЛИКО ТЪРНОВО,ЗЛАТАРИЦА,С. ДЕЛОВА МАХАЛА,4,1
22890,ВЕЛИКО ТЪРНОВО,ЗЛАТАРИЦА,С. ДОЛНО ШИВАЧЕВО,64,56
24548,ВЕЛИКО ТЪРНОВО,ЗЛАТАРИЦА,С. ДЪЛГИ ПРИПЕК,57,50
35273,ВЕЛИКО ТЪРНОВО,ЗЛАТАРИЦА,С. КАЛАЙДЖИИ,165,137
52057,ВЕЛИКО ТЪРНОВО,ЗЛАТАРИЦА,С. НОВОГОРЦИ,1,1
61217,ВЕЛИКО ТЪРНОВО,ЗЛАТАРИЦА,С. РАВНОВО,12,20
61830,ВЕЛИКО ТЪРНОВО,ЗЛАТАРИЦА,С. РАЗСОХА,60,68
62431,ВЕЛИКО ТЪРНОВО,ЗЛАТАРИЦА,С. РЕЗАЧ,118,110
62877,ВЕЛИКО ТЪРНОВО,ЗЛАТАРИЦА,С. РОДИНА,477,506
63118,ВЕЛИКО ТЪРНОВО,ЗЛАТАРИЦА,С. РОСНО,79,110
67395,ВЕЛИКО ТЪРНОВО,ЗЛАТАРИЦА,С. СЛИВОВИЦА,59,100
68494,ВЕЛИКО ТЪРНОВО,ЗЛАТАРИЦА,С. СРЕДНО СЕЛО,88,79
81339,ВЕЛИКО ТЪРНОВО,ЗЛАТАРИЦА,С. ЧЕШМА,2,8
81428,ВЕЛИКО ТЪРНОВО,ЗЛАТАРИЦА,С. ЧИСТОВО,2,2
44793,ВЕЛИКО ТЪРНОВО,ЛЯСКОВЕЦ,ГР. ЛЯСКОВЕЦ,9107,8509
20835,ВЕЛИКО ТЪРНОВО,ЛЯСКОВЕЦ,С. ДЖУЛЮНИЦА,1742,1809
21453,ВЕЛИКО ТЪРНОВО,ЛЯСКОВЕЦ,С. ДОБРИ ДЯЛ,1112,1148
23217,ВЕЛИКО ТЪРНОВО,ЛЯСКОВЕЦ,С. ДРАГИЖЕВО,653,777
37664,ВЕЛИКО ТЪРНОВО,ЛЯСКОВЕЦ,С. КОЗАРЕВЕЦ,825,871
47826,ВЕЛИКО ТЪРНОВО,ЛЯСКОВЕЦ,С. МЕРДАНЯ,465,541
07716,ВЕЛИКО ТЪРНОВО,ПАВЛИКЕНИ,ГР. БЯЛА ЧЕРКВА,2804,2595
55052,ВЕЛИКО ТЪРНОВО,ПАВЛИКЕНИ,ГР. ПАВЛИКЕНИ,12505,10649
02823,ВЕЛИКО ТЪРНОВО,ПАВЛИКЕНИ,С. БАТАК,869,946
07123,ВЕЛИКО ТЪРНОВО,ПАВЛИКЕНИ,С. БУТОВО,781,811
11380,ВЕЛИКО ТЪРНОВО,ПАВЛИКЕНИ,С. ВИШОВГРАД,223,318
12783,ВЕЛИКО ТЪРНОВО,ПАВЛИКЕНИ,С. ВЪРБОВКА,1429,1477
16290,ВЕЛИКО ТЪРНОВО,ПАВЛИКЕНИ,С. ГОРНА ЛИПНИЦА,412,518
21138,ВЕЛИКО ТЪРНОВО,ПАВЛИКЕНИ,С. ДИМЧА,320,385
22160,ВЕЛИКО ТЪРНОВО,ПАВЛИКЕНИ,С. ДОЛНА ЛИПНИЦА,617,617
24685,ВЕЛИКО ТЪРНОВО,ПАВЛИКЕНИ,С. ДЪСКОТ,349,429
36289,ВЕЛИКО ТЪРНОВО,ПАВЛИКЕНИ,С. КАРАИСЕН,980,999
43356,ВЕЛИКО ТЪРНОВО,ПАВЛИКЕНИ,С. ЛЕСИЧЕРИ,420,431
48550,ВЕЛИКО ТЪРНОВО,ПАВЛИКЕНИ,С. МИХАЛЦИ,601,871
49429,ВЕЛИКО ТЪРНОВО,ПАВЛИКЕНИ,С. МУСИНА,128,210
51295,ВЕЛИКО ТЪРНОВО,ПАВЛИКЕНИ,С. НЕДАН,1381,1355
55508,ВЕЛИКО ТЪРНОВО,ПАВЛИКЕНИ,С. ПАСКАЛЕВЕЦ,112,227
55573,ВЕЛИКО ТЪРНОВО,ПАВЛИКЕНИ,С. ПАТРЕШ,415,458
63080,ВЕЛИКО ТЪРНОВО,ПАВЛИКЕНИ,С. РОСИЦА,129,177
67475,ВЕЛИКО ТЪРНОВО,ПАВЛИКЕНИ,С. СЛОМЕР,324,370
68708,ВЕЛИКО ТЪРНОВО,ПАВЛИКЕНИ,С. СТАМБОЛОВО,757,838
57354,ВЕЛИКО ТЪРНОВО,ПОЛСКИ ТРЪМБЕШ,ГР. ПОЛСКИ ТРЪМБЕШ,5158,4531
12869,ВЕЛИКО ТЪРНОВО,ПОЛСКИ ТРЪМБЕШ,С. ВЪРЗУЛИЦА,123,135
32175,ВЕЛИКО ТЪРНОВО,ПОЛСКИ ТРЪМБЕШ,С. ИВАНЧА,362,416
36405,ВЕЛИКО ТЪРНОВО,ПОЛСКИ ТРЪМБЕШ,С. КАРАНЦИ,283,275
41246,ВЕЛИКО ТЪРНОВО,ПОЛСКИ ТРЪМБЕШ,С. КЛИМЕНТОВО,756,699
40782,ВЕЛИКО ТЪРНОВО,ПОЛСКИ ТРЪМБЕШ,С. КУЦИНА,587,587
47439,ВЕЛИКО ТЪРНОВО,ПОЛСКИ ТРЪМБЕШ,С. МАСЛАРЕВО,538,554
53014,ВЕЛИКО ТЪРНОВО,ПОЛСКИ ТРЪМБЕШ,С. ОБЕДИНЕНИЕ,632,720
53905,ВЕЛИКО ТЪРНОВО,ПОЛСКИ ТРЪМБЕШ,С. ОРЛОВЕЦ,566,580
55018,ВЕЛИКО ТЪРНОВО,ПОЛСКИ ТРЪМБЕШ,С. ПАВЕЛ,715,661
65471,ВЕЛИКО ТЪРНОВО,ПОЛСКИ ТРЪМБЕШ,С. ПЕТКО КАРАВЕЛОВО,1770,1612
57340,ВЕЛИКО ТЪРНОВО,ПОЛСКИ ТРЪМБЕШ,С. ПОЛСКИ СЕНОВЕЦ,531,540
61279,ВЕЛИКО ТЪРНОВО,ПОЛСКИ ТРЪМБЕШ,С. РАДАНОВО,1879,1751
17467,ВЕЛИКО ТЪРНОВО,ПОЛСКИ ТРЪМБЕШ,С. СТЕФАН СТАМБОЛОВО,103,280
69732,ВЕЛИКО ТЪРНОВО,ПОЛСКИ ТРЪМБЕШ,С. СТРАХИЛОВО,881,819
65766,ВЕЛИКО ТЪРНОВО,СВИЩОВ,ГР. СВИЩОВ,25529,30543
00237,ВЕЛИКО ТЪРНОВО,СВИЩОВ,С. АЛЕКОВО,575,604
00285,ВЕЛИКО ТЪРНОВО,СВИЩОВ,С. АЛЕКСАНДРОВО,202,244
07363,ВЕЛИКО ТЪРНОВО,СВИЩОВ,С. БЪЛГАРСКО СЛИВОВО,1207,1205
10118,ВЕЛИКО ТЪРНОВО,СВИЩОВ,С. ВАРДИМ,994,1002
16393,ВЕЛИКО ТЪРНОВО,СВИЩОВ,С. ГОРНА СТУДЕНА,409,408
20630,ВЕЛИКО ТЪРНОВО,СВИЩОВ,С. ДЕЛЯНОВЦИ,90,122
23431,ВЕЛИКО ТЪРНОВО,СВИЩОВ,С. ДРАГОМИРОВО,623,691
37784,ВЕЛИКО ТЪРНОВО,СВИЩОВ,С. КОЗЛОВЕЦ,1311,1310
49028,ВЕЛИКО ТЪРНОВО,СВИЩОВ,С. МОРАВА,1032,987
53196,ВЕЛИКО ТЪРНОВО,СВИЩОВ,С. ОВЧА МОГИЛА,1552,1527
53672,ВЕЛИКО ТЪРНОВО,СВИЩОВ,С. ОРЕШ,1614,1610
67787,ВЕЛИКО ТЪРНОВО,СВИЩОВ,С. СОВАТА,283,223
77013,ВЕЛИКО ТЪРНОВО,СВИЩОВ,С. ХАДЖИДИМИТРОВО,680,727
78121,ВЕЛИКО ТЪРНОВО,СВИЩОВ,С. ЦАРЕВЕЦ,1102,1160
80457,ВЕЛИКО ТЪРНОВО,СВИЩОВ,С. ЧЕРВЕНА,292,351
69633,ВЕЛИКО ТЪРНОВО,СТРАЖИЦА,ГР. СТРАЖИЦА,5631,5311
00730,ВЕЛИКО ТЪРНОВО,СТРАЖИЦА,С. АСЕНОВО,757,745
02470,ВЕЛИКО ТЪРНОВО,СТРАЖИЦА,С. БАЛКАНЦИ,103,116
04282,ВЕЛИКО ТЪРНОВО,СТРАЖИЦА,С. БЛАГОЕВО,440,420
06731,ВЕЛИКО ТЪРНОВО,СТРАЖИЦА,С. БРЯГОВИЦА,462,507
11140,ВЕЛИКО ТЪРНОВО,СТРАЖИЦА,С. ВИНОГРАД,802,766
11466,ВЕЛИКО ТЪРНОВО,СТРАЖИЦА,С. ВЛАДИСЛАВ,295,288
11750,ВЕЛИКО ТЪРНОВО,СТРАЖИЦА,С. ВОДНО,3,3
17155,ВЕЛИКО ТЪРНОВО,СТРАЖИЦА,С. ГОРСКИ СЕНОВЕЦ,264,312
29091,ВЕЛИКО ТЪРНОВО,СТРАЖИЦА,С. ЖЕЛЕЗАРЦИ,22,29
35078,ВЕЛИКО ТЪРНОВО,СТРАЖИЦА,С. КАВЛАК,30,51
35657,ВЕЛИКО ТЪРНОВО,СТРАЖИЦА,С. КАМЕН,1682,1636
36782,ВЕЛИКО ТЪРНОВО,СТРАЖИЦА,С. КЕСАРЕВО,1508,1505
44046,ВЕЛИКО ТЪРНОВО,СТРАЖИЦА,С. ЛОЗЕН,355,359
44567,ВЕЛИКО ТЪРНОВО,СТРАЖИЦА,С. ЛЮБЕНЦИ,4,15
48341,ВЕЛИКО ТЪРНОВО,СТРАЖИЦА,С. МИРОВО,176,195
51593,ВЕЛИКО ТЪРНОВО,СТРАЖИЦА,С. НИКОЛАЕВО,73,97
51799,ВЕЛИКО ТЪРНОВО,СТРАЖИЦА,С. НОВА ВЪРБОВКА,213,278
52060,ВЕЛИКО ТЪРНОВО,СТРАЖИЦА,С. НОВО ГРАДИЩЕ,88,97
70408,ВЕЛИКО ТЪРНОВО,СТРАЖИЦА,С. СУШИЦА,758,707
72237,ВЕЛИКО ТЪРНОВО,СТРАЖИЦА,С. ТЕМЕНУГА,16,22
80203,ВЕЛИКО ТЪРНОВО,СТРАЖИЦА,С. ЦАРСКИ ИЗВОР,816,776
70295,ВЕЛИКО ТЪРНОВО,СУХИНДОЛ,ГР. СУХИНДОЛ,1968,2010
07661,ВЕЛИКО ТЪРНОВО,СУХИНДОЛ,С. БЯЛА РЕКА,174,239
17192,ВЕЛИКО ТЪРНОВО,СУХИНДОЛ,С. ГОРСКО КАЛУГЕРОВО,76,125
17208,ВЕЛИКО ТЪРНОВО,СУХИНДОЛ,С. ГОРСКО КОСОВО,82,168
37561,ВЕЛИКО ТЪРНОВО,СУХИНДОЛ,С. КОЕВЦИ,114,137
39582,ВЕЛИКО ТЪРНОВО,СУХИНДОЛ,С. КРАСНО ГРАДИЩЕ,70,98
03616,ВИДИН,БЕЛОГРАДЧИК,ГР. БЕЛОГРАДЧИК,6081,5265
05582,ВИДИН,БЕЛОГРАДЧИК,С. БОРОВИЦА,118,132
10937,ВИДИН,БЕЛОГРАДЧИК,С. ВЕЩИЦА,37,39
12632,ВИДИН,БЕЛОГРАДЧИК,С. ВЪРБА,15,16
17734,ВИДИН,БЕЛОГРАДЧИК,С. ГРАНИТОВО,39,56
17765,ВИДИН,БЕЛОГРАДЧИК,С. ГРАНИЧАК,8,5
24431,ВИДИН,БЕЛОГРАДЧИК,С. ДЪБРАВКА,43,46
39606,ВИДИН,БЕЛОГРАДЧИК,С. КРАЧИМИР,11,16
54517,ВИДИН,БЕЛОГРАДЧИК,С. ОШАНЕ,53,64
58092,ВИДИН,БЕЛОГРАДЧИК,С. ПРАУЖДА,43,50
58582,ВИДИН,БЕЛОГРАДЧИК,С. ПРОЛАЗНИЦА,7,12
61011,ВИДИН,БЕЛОГРАДЧИК,С. РАБИША,228,254
62339,ВИДИН,БЕЛОГРАДЧИК,С. РАЯНОВЦИ,85,102
65173,ВИДИН,БЕЛОГРАДЧИК,С. САЛАШ,116,183
67400,ВИДИН,БЕЛОГРАДЧИК,С. СЛИВОВНИК,11,16
68655,ВИДИН,БЕЛОГРАДЧИК,С. СТАКЕВЦИ,123,240
69910,ВИДИН,БЕЛОГРАДЧИК,С. СТРУИНДОЛ,12,15
81459,ВИДИН,БЕЛОГРАДЧИК,С. ЧИФЛИК,61,103
05195,ВИДИН,БОЙНИЦА,С. БОЙНИЦА,387,530
05428,ВИДИН,БОЙНИЦА,С. БОРИЛОВЕЦ,134,189
17614,ВИДИН,БОЙНИЦА,С. ГРАДСКОВСКИ КОЛИБИ,29,42
36049,ВИДИН,БОЙНИЦА,С. КАНИЦ,5,6
55868,ВИДИН,БОЙНИЦА,С. ПЕРИЛОВЕЦ,38,64
61039,ВИДИН,БОЙНИЦА,С. РАБРОВО,321,376
83185,ВИДИН,БОЙНИЦА,С. ШИПИКОВА МАХАЛА,4,3
83329,ВИДИН,БОЙНИЦА,С. ШИШЕНЦИ,81,110
06224,ВИДИН,БРЕГОВО,ГР. БРЕГОВО,2535,2539
02395,ВИДИН,БРЕГОВО,С. БАЛЕЙ,354,425
12317,ВИДИН,БРЕГОВО,С. ВРЪВ,302,363
18304,ВИДИН,БРЕГОВО,С. ГЪМЗОВО,641,661
20568,ВИДИН,БРЕГОВО,С. ДЕЛЕЙНА,249,325
35384,ВИДИН,БРЕГОВО,С. КАЛИНА,17,36
38772,ВИДИН,БРЕГОВО,С. КОСОВО,379,377
40441,ВИДИН,БРЕГОВО,С. КУДЕЛИН,342,389
63700,ВИДИН,БРЕГОВО,С. РАКИТНИЦА,368,394
72518,ВИДИН,БРЕГОВО,С. ТИЯНОВЦИ,58,130
10971,ВИДИН,ВИДИН,ГР. ВИДИН,60989,49619
24061,ВИДИН,ВИДИН,ГР. ДУНАВЦИ,2683,2519
00179,ВИДИН,ВИДИН,С. АКАЦИЕВО,51,80
00919,ВИДИН,ВИДИН,С. АНТИМОВО,508,524
03280,ВИДИН,ВИДИН,С. БЕЛА РАДА,435,476
05832,ВИДИН,ВИДИН,С. БОТЕВО,30,59
06954,ВИДИН,ВИДИН,С. БУКОВЕЦ,677,638
11925,ВИДИН,ВИДИН,С. ВОЙНИЦА,55,78
12958,ВИДИН,ВИДИН,С. ВЪРТОП,41,58
14369,ВИДИН,ВИДИН,С. ГАЙТАНЦИ,62,80
14698,ВИДИН,ВИДИН,С. ГЕНЕРАЛ МАРИНОВО,116,148
15998,ВИДИН,ВИДИН,С. ГОМОТАРЦИ,671,637
17422,ВИДИН,ВИДИН,С. ГРАДЕЦ,1281,1351
21186,ВИДИН,ВИДИН,С. ДИНКОВИЦА,92,142
22318,ВИДИН,ВИДИН,С. ДОЛНИ БОШНЯК,55,72
