ekatte,region,municipality,settlement,permanent_2014,current_2014
69002,ВИДИН,КУЛА,С. СТАРОПАТИЦА,308,325
72775,ВИДИН,КУЛА,С. ТОПОЛОВЕЦ,328,325
78224,ВИДИН,КУЛА,С. ЦАР ПЕТРОВО,237,272
81503,ВИДИН,КУЛА,С. ЧИЧИЛ,36,68
12557,ВИДИН,МАКРЕШ,С. ВЪЛЧЕК,38,59
36885,ВИДИН,МАКРЕШ,С. КИРЕЕВО,143,206
46245,ВИДИН,МАКРЕШ,С. МАКРЕШ,362,404
56980,ВИДИН,МАКРЕШ,С. ПОДГОРЕ,199,226
62044,ВИДИН,МАКРЕШ,С. РАКОВИЦА,438,481
72638,ВИДИН,МАКРЕШ,С. ТОЛОВИЦА,37,51
83363,ВИДИН,МАКРЕШ,С. ЦАР ШИШМАНОВО,97,106
11079,ВИДИН,НОВО СЕЛО,С. ВИНАРОВО,677,695
51264,ВИДИН,НОВО СЕЛО,С. НЕГОВАНОВЦИ,599,659
52180,ВИДИН,НОВО СЕЛО,С. НОВО СЕЛО,978,1104
76145,ВИДИН,НОВО СЕЛО,С. ФЛОРЕНТИН,309,384
87583,ВИДИН,НОВО СЕЛО,С. ЯСЕН,187,241
03678,ВИДИН,РУЖИНЦИ,С. БЕЛО ПОЛЕ,832,830
18486,ВИДИН,РУЖИНЦИ,С. ГЮРГИЧ,186,208
21193,ВИДИН,РУЖИНЦИ,С. ДИНКОВО,132,128
23515,ВИДИН,РУЖИНЦИ,С. ДРАЖИНЦИ,150,160
23672,ВИДИН,РУЖИНЦИ,С. ДРЕНОВЕЦ,1405,1360
56753,ВИДИН,РУЖИНЦИ,С. ПЛЕШИВЕЦ,170,212
62791,ВИДИН,РУЖИНЦИ,С. РОГЛЕЦ,19,28
63255,ВИДИН,РУЖИНЦИ,С. РУЖИНЦИ,912,775
73924,ВИДИН,РУЖИНЦИ,С. ТОПОЛОВЕЦ,165,258
81247,ВИДИН,РУЖИНЦИ,С. ЧЕРНО ПОЛЕ,259,227
12797,ВИДИН,ЧУПРЕНЕ,С. ВЪРБОВО,80,94
16571,ВИДИН,ЧУПРЕНЕ,С. ГОРНИ ЛОМ,708,710
22424,ВИДИН,ЧУПРЕНЕ,С. ДОЛНИ ЛОМ,189,199
58671,ВИДИН,ЧУПРЕНЕ,С. ПРОТОПОПИНЦИ,27,75
62493,ВИДИН,ЧУПРЕНЕ,С. РЕПЛЯНА,151,182
68518,ВИДИН,ЧУПРЕНЕ,С. СРЕДОГРИВ,110,109
73612,ВИДИН,ЧУПРЕНЕ,С. ТЪРГОВИЩЕ,116,142
81757,ВИДИН,ЧУПРЕНЕ,С. ЧУПРЕНЕ,501,524
05548,ВРАЦА,БОРОВАН,С. БОРОВАН,2269,2508
21600,ВРАЦА,БОРОВАН,С. ДОБРОЛЕВО,924,848
46810,ВРАЦА,БОРОВАН,С. МАЛОРАД,1924,1784
51559,ВРАЦА,БОРОВАН,С. НИВЯНИН,386,409
66617,ВРАЦА,БОРОВАН,С. СИРАКОВО,206,254
07702,ВРАЦА,БЯЛА СЛАТИНА,ГР. БЯЛА СЛАТИНА,13762,12533
00401,ВРАЦА,БЯЛА СЛАТИНА,С. АЛТИМИР,1195,1180
06968,ВРАЦА,БЯЛА СЛАТИНА,С. БУКОВЕЦ,172,264
07418,ВРАЦА,БЯЛА СЛАТИНА,С. БЪРДАРСКИ ГЕРАН,748,722
07538,ВРАЦА,БЯЛА СЛАТИНА,С. БЪРКАЧЕВО,788,805
12214,ВРАЦА,БЯЛА СЛАТИНА,С. ВРАНЯК,393,490
14012,ВРАЦА,БЯЛА СЛАТИНА,С. ГАБАРЕ,1108,1122
14406,ВРАЦА,БЯЛА СЛАТИНА,С. ГАЛИЧЕ,1881,1766
23618,ВРАЦА,БЯЛА СЛАТИНА,С. ДРАШАН,139,188
38128,ВРАЦА,БЯЛА СЛАТИНА,С. КОМАРЕВО,244,259
57594,ВРАЦА,БЯЛА СЛАТИНА,С. ПОПИЦА,1847,1839
67845,ВРАЦА,БЯЛА СЛАТИНА,С. СОКОЛАРЕ,550,619
72521,ВРАЦА,БЯЛА СЛАТИНА,С. ТЛАЧЕНЕ,407,422
73643,ВРАЦА,БЯЛА СЛАТИНА,С. ТЪРНАВА,2516,2442
73660,ВРАЦА,БЯЛА СЛАТИНА,С. ТЪРНАК,1509,1540
12259,ВРАЦА,ВРАЦА,ГР. ВРАЦА,73178,61273
02590,ВРАЦА,ВРАЦА,С. БАНИЦА,1257,1258
03438,ВРАЦА,ВРАЦА,С. БЕЛИ ИЗВОР,660,659
10789,ВРАЦА,ВРАЦА,С. ВЕСЛЕЦ,121,138
11185,ВРАЦА,ВРАЦА,С. ВИРОВСКО,235,349
11555,ВРАЦА,ВРАЦА,С. ВЛАСАТИЦА,350,434
12749,ВРАЦА,ВРАЦА,С. ВЪРБИЦА,461,451
15521,ВРАЦА,ВРАЦА,С. ГОЛЯМО ПЕЩЕНЕ,455,644
16897,ВРАЦА,ВРАЦА,С. ГОРНО ПЕЩЕНЕ,319,347
20376,ВРАЦА,ВРАЦА,С. ДЕВЕНЕ,969,1087
30606,ВРАЦА,ВРАЦА,С. ЗГОРИГРАД,1799,1573
38875,ВРАЦА,ВРАЦА,С. КОСТЕЛЕВО,761,720
43712,ВРАЦА,ВРАЦА,С. ЛИЛЯЧЕ,1456,1245
44728,ВРАЦА,ВРАЦА,С. ЛЮТАДЖИК,127,127
46807,ВРАЦА,ВРАЦА,С. МАЛО ПЕЩЕНЕ,22,59
49223,ВРАЦА,ВРАЦА,С. МРАМОРЕН,1065,896
51528,ВРАЦА,ВРАЦА,С. НЕФЕЛА,577,648
54482,ВРАЦА,ВРАЦА,С. ОХОДЕН,211,326
55070,ВРАЦА,ВРАЦА,С. ПАВОЛЧЕ,692,681
72504,ВРАЦА,ВРАЦА,С. ТИШЕВИЦА,498,515
73119,ВРАЦА,ВРАЦА,С. ТРИ КЛАДЕНЦИ,823,774
80311,ВРАЦА,ВРАЦА,С. ЧЕЛОПЕК,477,508
81400,ВРАЦА,ВРАЦА,С. ЧИРЕН,661,939
37798,ВРАЦА,КОЗЛОДУЙ,ГР. КОЗЛОДУЙ,13026,13634
07116,ВРАЦА,КОЗЛОДУЙ,С. БУТАН,3076,2998
18505,ВРАЦА,КОЗЛОДУЙ,С. ГЛОЖЕНЕ,2872,2828
39730,ВРАЦА,КОЗЛОДУЙ,С. КРИВА БАРА,379,412
77548,ВРАЦА,КОЗЛОДУЙ,С. ХЪРЛЕЦ,2178,2102
39846,ВРАЦА,КРИВОДОЛ,ГР. КРИВОДОЛ,3507,3213
02912,ВРАЦА,КРИВОДОЛ,С. БАУРЕНЕ,342,378
05894,ВРАЦА,КРИВОДОЛ,С. БОТУНЯ,121,196
14390,ВРАЦА,КРИВОДОЛ,С. ГАЛАТИН,591,630
15014,ВРАЦА,КРИВОДОЛ,С. ГЛАВАЦИ,203,227
15494,ВРАЦА,КРИВОДОЛ,С. ГОЛЕМО БАБИНО,234,346
17453,ВРАЦА,КРИВОДОЛ,С. ГРАДЕШНИЦА,428,538
21734,ВРАЦА,КРИВОДОЛ,С. ДОБРУША,144,236
39236,ВРАЦА,КРИВОДОЛ,С. КРАВОДЕР,755,873
43462,ВРАЦА,КРИВОДОЛ,С. ЛЕСУРА,793,904
54064,ВРАЦА,КРИВОДОЛ,С. ОСЕН,170,320
58788,ВРАЦА,КРИВОДОЛ,С. ПУДРИЯ,622,648
61933,ВРАЦА,КРИВОДОЛ,С. РАКЕВО,696,983
75143,ВРАЦА,КРИВОДОЛ,С. УРОВЕНЕ,117,183
76193,ВРАЦА,КРИВОДОЛ,С. ФУРЕН,202,292
47714,ВРАЦА,МЕЗДРА,ГР. МЕЗДРА,12509,10747
04827,ВРАЦА,МЕЗДРА,С. БОДЕНЕЦ,600,621
06598,ВРАЦА,МЕЗДРА,С. БРУСЕН,425,472
12704,ВРАЦА,МЕЗДРА,С. ВЪРБЕШНИЦА,293,440
16122,ВРАЦА,МЕЗДРА,С. ГОРНА БЕШОВИЦА,124,193
16256,ВРАЦА,МЕЗДРА,С. ГОРНА КРЕМЕНА,439,454
22126,ВРАЦА,МЕЗДРА,С. ДОЛНА КРЕМЕНА,490,531
24668,ВРАЦА,МЕЗДРА,С. ДЪРМАНЦИ,322,465
27317,ВРАЦА,МЕЗДРА,С. ЕЛИСЕЙНА,394,394
30510,ВРАЦА,МЕЗДРА,С. ЗВЕРИНО,1718,1621
31190,ВРАЦА,МЕЗДРА,С. ЗЛИДОЛ,100,110
32281,ВРАЦА,МЕЗДРА,С. ИГНАТИЦА,584,545
35314,ВРАЦА,МЕЗДРА,С. КАЛЕН,77,97
39483,ВРАЦА,МЕЗДРА,С. КРАПЕЦ,339,385
39709,ВРАЦА,МЕЗДРА,С. КРЕТА,220,197
43654,ВРАЦА,МЕЗДРА,С. ЛИК,322,487
44745,ВРАЦА,МЕЗДРА,С. ЛЮТИБРОД,300,351
44759,ВРАЦА,МЕЗДРА,С. ЛЮТИДОЛ,191,293
49031,ВРАЦА,МЕЗДРА,С. МОРАВИЦА,741,772
54047,ВРАЦА,МЕЗДРА,С. ОСЕЛНА,452,434
54256,ВРАЦА,МЕЗДРА,С. ОСЛЕН КРИВОДОЛ,80,93
54506,ВРАЦА,МЕЗДРА,С. ОЧИНДОЛ,137,147
62390,ВРАЦА,МЕЗДРА,С. РЕБЪРКОВО,304,316
63450,ВРАЦА,МЕЗДРА,С. РУСКА БЕЛА,324,403
69050,ВРАЦА,МЕЗДРА,С. СТАРО СЕЛО,111,130
72432,ВРАЦА,МЕЗДРА,С. ТИПЧЕНИЦА,369,438
78015,ВРАЦА,МЕЗДРА,С. ЦАКОНИЦА,58,84
78135,ВРАЦА,МЕЗДРА,С. ЦАРЕВЕЦ,306,348
48043,ВРАЦА,МИЗИЯ,ГР. МИЗИЯ,3470,3194
11853,ВРАЦА,МИЗИЯ,С. ВОЙВОДОВО,260,230
40200,ВРАЦА,МИЗИЯ,С. КРУШОВИЦА,1642,1581
43774,ВРАЦА,МИЗИЯ,С. ЛИПНИЦА,700,734
65396,ВРАЦА,МИЗИЯ,С. САРАЕВО,32,34
68148,ВРАЦА,МИЗИЯ,С. СОФРОНИЕВО,1479,1274
54020,ВРАЦА,ОРЯХОВО,ГР. ОРЯХОВО,5863,5508
14427,ВРАЦА,ОРЯХОВО,С. ГАЛОВО,269,266
16451,ВРАЦА,ОРЯХОВО,С. ГОРНИ ВАДИН,296,285
22321,ВРАЦА,ОРЯХОВО,С. ДОЛНИ ВАДИН,190,188
43400,ВРАЦА,ОРЯХОВО,С. ЛЕСКОВЕЦ,650,615
54386,ВРАЦА,ОРЯХОВО,С. ОСТРОВ,1476,1389
70723,ВРАЦА,ОРЯХОВО,С. СЕЛАНОВЦИ,3790,3634
62997,ВРАЦА,РОМАН,ГР. РОМАН,3348,2980
22023,ВРАЦА,РОМАН,С. ДОЛНА БЕШОВИЦА,206,288
35910,ВРАЦА,РОМАН,С. КАМЕНО ПОЛЕ,643,769
36436,ВРАЦА,РОМАН,С. КАРАШ,21,107
40645,ВРАЦА,РОМАН,С. КУНИНО,450,529
40693,ВРАЦА,РОМАН,С. КУРНОВО,139,166
47322,ВРАЦА,РОМАН,С. МАРКОВО РАВНИЩЕ,7,6
61488,ВРАЦА,РОМАН,С. РАДОВЕНЕ,355,370
66576,ВРАЦА,РОМАН,С. СИНЬО БЪРДО,396,434
68432,ВРАЦА,РОМАН,С. СРЕДНИ РЪТ,6,23
69554,ВРАЦА,РОМАН,С. СТОЯНОВЦИ,110,113
69972,ВРАЦА,РОМАН,С. СТРУПЕЦ,289,437
77493,ВРАЦА,РОМАН,С. ХУБАВЕНЕ,290,387
05846,ВРАЦА,ХАЙРЕДИН,С. БОТЕВО,74,77
07497,ВРАЦА,ХАЙРЕДИН,С. БЪРЗИНА,250,266
47010,ВРАЦА,ХАЙРЕДИН,С. МАНАСТИРИЩЕ,1086,948
48492,ВРАЦА,ХАЙРЕДИН,С. МИХАЙЛОВО,1054,1162
62815,ВРАЦА,ХАЙРЕДИН,С. РОГОЗЕН,1022,1026
77102,ВРАЦА,ХАЙРЕДИН,С. ХАЙРЕДИН,1474,1472
14218,ГАБРОВО,ГАБРОВО,ГР. ГАБРОВО,67071,59717
00456,ГАБРОВО,ГАБРОВО,С. АНГЕЛОВ,19,49
00638,ГАБРОВО,ГАБРОВО,С. АРМЕНИТЕ,63,122
02207,ГАБРОВО,ГАБРОВО,С. БАЕВЦИ,0,13
02347,ГАБРОВО,ГАБРОВО,С. БАЛАНИТЕ,18,24
02419,ГАБРОВО,ГАБРОВО,С. БАЛИНОВЦИ,6,14
02631,ГАБРОВО,ГАБРОВО,С. БАНКОВЦИ,10,18
03246,ГАБРОВО,ГАБРОВО,С. БЕКРИИТЕ,2,5
03650,ГАБРОВО,ГАБРОВО,С. БЕЛОМЪЖИТЕ,3,15
04488,ГАБРОВО,ГАБРОВО,С. БОБЕВЦИ,1,3
04683,ГАБРОВО,ГАБРОВО,С. БОГДАНЧОВЦИ,23,35
04964,ГАБРОВО,ГАБРОВО,С. БОЖЕНЦИТЕ,20,41
05219,ГАБРОВО,ГАБРОВО,С. БОЙНОВЦИ,9,14
07908,ГАБРОВО,ГАБРОВО,С. БОЙЧЕТА,1,1
05267,ГАБРОВО,ГАБРОВО,С. БОЛТАТА,6,7
05400,ГАБРОВО,ГАБРОВО,С. БОРИКИ,73,171
05668,ГАБРОВО,ГАБРОВО,С. БОРСКОТО,4,6
06642,ГАБРОВО,ГАБРОВО,С. БРЪНЕЦИТЕ,24,44
07795,ГАБРОВО,ГАБРОВО,С. БЯЛКОВО,2,4
10536,ГАБРОВО,ГАБРОВО,С. ВЕЛКОВЦИ,56,100
10896,ГАБРОВО,ГАБРОВО,С. ВЕТРОВО,2,2
11524,ГАБРОВО,ГАБРОВО,С. ВЛАЙЧОВЦИ,12,22
12111,ГАБРОВО,ГАБРОВО,С. ВРАБЦИТЕ,7,18
12168,ГАБРОВО,ГАБРОВО,С. ВРАНИЛОВЦИ,277,338
12454,ГАБРОВО,ГАБРОВО,С. ВЪЛКОВ ДОЛ,2,2
14324,ГАБРОВО,ГАБРОВО,С. ГАЙКИНИ,2,2
14355,ГАБРОВО,ГАБРОВО,С. ГАЙТАНИТЕ,18,32
14533,ГАБРОВО,ГАБРОВО,С. ГАРВАН,42,58
14742,ГАБРОВО,ГАБРОВО,С. ГЕНОВЦИ,2,6
14756,ГАБРОВО,ГАБРОВО,С. ГЕНЧОВЦИ,8,10
14814,ГАБРОВО,ГАБРОВО,С. ГЕРГИНИ,96,151
15059,ГАБРОВО,ГАБРОВО,С. ГЛЕДАЦИ,60,80
16715,ГАБРОВО,ГАБРОВО,С. ГОРНОВА МОГИЛА,3,9
17991,ГАБРОВО,ГАБРОВО,С. ГРЪБЛЕВЦИ,10,18
18215,ГАБРОВО,ГАБРОВО,С. ГЪБЕНЕ,240,266
20225,ГАБРОВО,ГАБРОВО,С. ДЕБЕЛ ДЯЛ,44,108
20852,ГАБРОВО,ГАБРОВО,С. ДЖУМРИИТЕ,5,7
20969,ГАБРОВО,ГАБРОВО,С. ДИВЕЦИ,7,10
22959,ГАБРОВО,ГАБРОВО,С. ДОНИНО,117,157
23159,ГАБРОВО,ГАБРОВО,С. ДРАГАНОВЦИ,317,420
23185,ГАБРОВО,ГАБРОВО,С. ДРАГАНЧЕТАТА,9,22
23203,ГАБРОВО,ГАБРОВО,С. ДРАГИЕВЦИ,22,47
23412,ГАБРОВО,ГАБРОВО,С. ДРАГОМАНИ,1,15
24854,ГАБРОВО,ГАБРОВО,С. ДУМНИЦИ,19,61
27677,ГАБРОВО,ГАБРОВО,С. ЕЗЕРОТО,1,20
29324,ГАБРОВО,ГАБРОВО,С. ЖИВКО,9,5
29547,ГАБРОВО,ГАБРОВО,С. ЖЪЛТЕШ,286,324
30661,ГАБРОВО,ГАБРОВО,С. ЗДРАВКОВЕЦ,29,61
30764,ГАБРОВО,ГАБРОВО,С. ЗЕЛЕНО ДЪРВО,12,30
30973,ГАБРОВО,ГАБРОВО,С. ЗЛАТЕВЦИ,54,79
32069,ГАБРОВО,ГАБРОВО,С. ИВАНИЛИ,6,11
32072,ГАБРОВО,ГАБРОВО,С. ИВАНКОВЦИ,9,30
32233,ГАБРОВО,ГАБРОВО,С. ИГЛИКА,5,20
32582,ГАБРОВО,ГАБРОВО,С. ИЗТОЧНИК,7,20
35986,ГАБРОВО,ГАБРОВО,С. КАМЕЩИЦА,45,57
36292,ГАБРОВО,ГАБРОВО,С. КАРАЛИ,1,9
36823,ГАБРОВО,ГАБРОВО,С. КИЕВЦИ,75,111
37352,ГАБРОВО,ГАБРОВО,С. КМЕТОВЦИ,33,56
37366,ГАБРОВО,ГАБРОВО,С. КМЕТЧЕТА,1,5
37722,ГАБРОВО,ГАБРОВО,С. КОЗИ РОГ,39,61
38060,ГАБРОВО,ГАБРОВО,С. КОЛИШОВЦИ,0,12
38577,ГАБРОВО,ГАБРОВО,С. КОПЧЕЛИИТЕ,65,95
38813,ГАБРОВО,ГАБРОВО,С. КОСТАДИНИТЕ,5,9
38920,ГАБРОВО,ГАБРОВО,С. КОСТЕНКОВЦИ,15,41
43339,ГАБРОВО,ГАБРОВО,С. ЛЕСИЧАРКА,46,84
44015,ГАБРОВО,ГАБРОВО,С. ЛОЗА,34,47
46365,ГАБРОВО,ГАБРОВО,С. МАЛИНИ,20,28
49655,ГАБРОВО,ГАБРОВО,С. МАЛУША,1,9
47706,ГАБРОВО,ГАБРОВО,С. МЕЖДЕНИ,20,51
47994,ГАБРОВО,ГАБРОВО,С. МЕЧКОВИЦА,6,20
48235,ГАБРОВО,ГАБРОВО,С. МИЛКОВЦИ,38,36
48516,ГАБРОВО,ГАБРОВО,С. МИХАЙЛОВЦИ,18,29
48605,ГАБРОВО,ГАБРОВО,С. МИЧКОВЦИ,28,50
49237,ГАБРОВО,ГАБРОВО,С. МРАХОРИ,17,38
49299,ГАБРОВО,ГАБРОВО,С. МУЗГА,128,121
51715,ГАБРОВО,ГАБРОВО,С. НИКОЛЧОВЦИ,28,32
51843,ГАБРОВО,ГАБРОВО,С. НОВАКОВЦИ,77,140
53151,ГАБРОВО,ГАБРОВО,С. ОВОЩАРЦИ,2,8
53948,ГАБРОВО,ГАБРОВО,С. ОРЛОВЦИ,16,47
55498,ГАБРОВО,ГАБРОВО,С. ПАРЧОВЦИ,18,20
55717,ГАБРОВО,ГАБРОВО,С. ПЕЙОВЦИ,12,10
55796,ГАБРОВО,ГАБРОВО,С. ПЕНКОВЦИ,3,11
56191,ГАБРОВО,ГАБРОВО,С. ПЕТРОВЦИ,1,6
56229,ГАБРОВО,ГАБРОВО,С. ПЕЦОВЦИ,23,36
57532,ГАБРОВО,ГАБРОВО,С. ПОПАРИ,0,4
57675,ГАБРОВО,ГАБРОВО,С. ПОПОВЦИ,486,514
59327,ГАБРОВО,ГАБРОВО,С. ПОТОК,9,12
58102,ГАБРОВО,ГАБРОВО,С. ПРАХАЛИ,24,48
59300,ГАБРОВО,ГАБРОВО,С. ПРОДАНОВЦИ,4,1
59135,ГАБРОВО,ГАБРОВО,С. ПЪРТЕВЦИ,3,4
61902,ГАБРОВО,ГАБРОВО,С. РАЙНОВЦИ,77,112
62245,ГАБРОВО,ГАБРОВО,С. РАХОВЦИ,25,43
62253,ГАБРОВО,ГАБРОВО,С. РАЧЕВЦИ,11,19
63296,ГАБРОВО,ГАБРОВО,С. РУЙЧОВЦИ,1,11
63690,ГАБРОВО,ГАБРОВО,С. РЯЗКОВЦИ,34,51
65680,ГАБРОВО,ГАБРОВО,С. СВИНАРСКИ ДОЛ,3,4
65989,ГАБРОВО,ГАБРОВО,С. СЕДЯНКОВЦИ,21,34
66007,ГАБРОВО,ГАБРОВО,С. СЕЙКОВЦИ,4,7
66161,ГАБРОВО,ГАБРОВО,С. СЕМЕРДЖИИТЕ,0,1
67533,ГАБРОВО,ГАБРОВО,С. СМИЛОВЦИ,16,29
67996,ГАБРОВО,ГАБРОВО,С. СОЛАРИ,6,9
68165,ГАБРОВО,ГАБРОВО,С. СПАНЦИ,5,9
68210,ГАБРОВО,ГАБРОВО,С. СПАСОВЦИ,4,6
68919,ГАБРОВО,ГАБРОВО,С. СТАРИЛКОВЦИ,3,6
69211,ГАБРОВО,ГАБРОВО,С. СТЕФАНОВО,4,6
69287,ГАБРОВО,ГАБРОВО,С. СТОЕВЦИ,72,93
70768,ГАБРОВО,ГАБРОВО,С. СТОЙКОВЦИ,10,15
69403,ГАБРОВО,ГАБРОВО,С. СТОЙЧОВЦИ,19,19
69479,ГАБРОВО,ГАБРОВО,С. СТОМАНЕЦИТЕ,9,37
70442,ГАБРОВО,ГАБРОВО,С. СЪБОТКОВЦИ,36,51
72597,ГАБРОВО,ГАБРОВО,С. ТОДОРОВЦИ,3,12
81637,ГАБРОВО,ГАБРОВО,С. ТОДОРЧЕТА,6,14
72878,ГАБРОВО,ГАБРОВО,С. ТОРБАЛЪЖИТЕ,3,31
72998,ГАБРОВО,ГАБРОВО,С. ТРАПЕСКОВЦИ,5,12
73290,ГАБРОВО,ГАБРОВО,С. ТРЪНИТО,95,159
75099,ГАБРОВО,ГАБРОВО,С. УЗУНИТЕ,4,14
76217,ГАБРОВО,ГАБРОВО,С. ФЪРГОВЦИ,12,28
77164,ГАБРОВО,ГАБРОВО,С. ХАРАЧЕРИТЕ,15,29
78302,ГАБРОВО,ГАБРОВО,С. ЦВЯТКОВЦИ,4,18
80056,ГАБРОВО,ГАБРОВО,С. ЧАВЕИ,16,36
81904,ГАБРОВО,ГАБРОВО,С. ЧАРКОВО,171,175
81918,ГАБРОВО,ГАБРОВО,С. ЧЕРВЕНА ЛОКВА,2,2
80889,ГАБРОВО,ГАБРОВО,С. ЧЕРНЕВЦИ,5,11
81431,ГАБРОВО,ГАБРОВО,С. ЧИТАКОВЦИ,2,5
81685,ГАБРОВО,ГАБРОВО,С. ЧУКИЛИТЕ,6,16
83034,ГАБРОВО,ГАБРОВО,С. ШАРАНИ,3,11
83260,ГАБРОВО,ГАБРОВО,С. ШИПЧЕНИТЕ,3,12
87120,ГАБРОВО,ГАБРОВО,С. ЯВОРЕЦ,702,659
87432,ГАБРОВО,ГАБРОВО,С. ЯНКОВЦИ,87,116
87607,ГАБРОВО,ГАБРОВО,С. ЯСЕНИТЕ,4,19
23947,ГАБРОВО,ДРЯНОВО,ГР. ДРЯНОВО,8434,7975
02378,ГАБРОВО,ДРЯНОВО,С. БАЛВАНЦИТЕ,0,2
07185,ГАБРОВО,ДРЯНОВО,С. БУЧУКОВЦИ,2,5
14458,ГАБРОВО,ДРЯНОВО,С. ГАНЧОВЕЦ,132,160
14762,ГАБРОВО,ДРЯНОВО,С. ГЕНЯ,1,11
14859,ГАБРОВО,ДРЯНОВО,С. ГЕША,3,20
15223,ГАБРОВО,ДРЯНОВО,С. ГЛУШКА,10,15
15357,ГАБРОВО,ДРЯНОВО,С. ГОЗДЕЙКА,10,12
15463,ГАБРОВО,ДРЯНОВО,С. ГОЛЕМИ БЪЛГАРЕНИ,2,4
16479,ГАБРОВО,ДРЯНОВО,С. ГОРНИ ВЪРПИЩА,2,3
17350,ГАБРОВО,ДРЯНОВО,С. ГОСТИЛИЦА,256,312
18397,ГАБРОВО,ДРЯНОВО,С. ГЪРНЯ,1,2
20660,ГАБРОВО,ДРЯНОВО,С. ДЕНЧЕВЦИ,9,22
21261,ГАБРОВО,ДРЯНОВО,С. ДЛЪГНЯ,9,28
21395,ГАБРОВО,ДРЯНОВО,С. ДОБРЕНИТЕ,1,2
22352,ГАБРОВО,ДРЯНОВО,С. ДОЛНИ ВЪРПИЩА,1,3
22397,ГАБРОВО,ДРЯНОВО,С. ДОЛНИ ДРАГОЙЧА,3,3
23042,ГАБРОВО,ДРЯНОВО,С. ДОЧА,3,7
30418,ГАБРОВО,ДРЯНОВО,С. ЗАЯ,29,40
32812,ГАБРОВО,ДРЯНОВО,С. ИСКРА,2,2
35465,ГАБРОВО,ДРЯНОВО,С. КАЛОМЕН,4,10
36261,ГАБРОВО,ДРЯНОВО,С. КАРАИВАНЦА,24,31
36628,ГАБРОВО,ДРЯНОВО,С. КАТРАНДЖИИ,15,41
36751,ГАБРОВО,ДРЯНОВО,С. КЕРЕКА,20,73
38710,ГАБРОВО,ДРЯНОВО,С. КОСАРКА,28,39
40316,ГАБРОВО,ДРЯНОВО,С. КРЪНЧА,1,1
40587,ГАБРОВО,ДРЯНОВО,С. КУМАНИТЕ,3,3
46485,ГАБРОВО,ДРЯНОВО,С. МАЛКИ БЪЛГАРЕНИ,0,1
47127,ГАБРОВО,ДРЯНОВО,С. МАНОЯ,33,42
55703,ГАБРОВО,ДРЯНОВО,С. ПЕЙНА,5,6
56023,ГАБРОВО,ДРЯНОВО,С. ПЕТКОВЦИ,1,2
61296,ГАБРОВО,ДРЯНОВО,С. РАДАНЧЕТО,4,8
61529,ГАБРОВО,ДРЯНОВО,С. РАДОВЦИ,120,130
62726,ГАБРОВО,ДРЯНОВО,С. РИТЯ,0,4
63330,ГАБРОВО,ДРЯНОВО,С. РУНЯ,7,24
63447,ГАБРОВО,ДРЯНОВО,С. РУСИНОВЦИ,4,7
65162,ГАБРОВО,ДРЯНОВО,С. САЛАСУКА,4,7
66768,ГАБРОВО,ДРЯНОВО,С. СКАЛСКО,55,85
66977,ГАБРОВО,ДРЯНОВО,С. СЛАВЕЙКОВО,31,56
67934,ГАБРОВО,ДРЯНОВО,С. СОКОЛОВО,22,41
70696,ГАБРОВО,ДРЯНОВО,С. СЯРОВЦИ,1,2
73465,ГАБРОВО,ДРЯНОВО,С. ТУРКИНЧА,12,12
12677,ГАБРОВО,ДРЯНОВО,С. ЦАРЕВА ЛИВАДА,629,699
81726,ГАБРОВО,ДРЯНОВО,С. ЧУКОВО,8,18
83555,ГАБРОВО,ДРЯНОВО,С. ШУШНЯ,1,1
87463,ГАБРОВО,ДРЯНОВО,С. ЯНТРА,51,86
65927,ГАБРОВО,СЕВЛИЕВО,ГР. СЕВЛИЕВО,26251,24370
00103,ГАБРОВО,СЕВЛИЕВО,С. АГАТОВО,340,417
02885,ГАБРОВО,СЕВЛИЕВО,С. БАТОШЕВО,862,760
03914,ГАБРОВО,СЕВЛИЕВО,С. БЕРИЕВО,242,285
04474,ГАБРОВО,СЕВЛИЕВО,С. БОАЗЪТ,31,42
04555,ГАБРОВО,СЕВЛИЕВО,С. БОГАТОВО,364,427
07082,ГАБРОВО,СЕВЛИЕВО,С. БУРЯ,191,204
13069,ГАБРОВО,СЕВЛИЕВО,С. ВАЛЕВЦИ,15,18
11960,ГАБРОВО,СЕВЛИЕВО,С. ВОЙНИШКА,0,25
16376,ГАБРОВО,СЕВЛИЕВО,С. ГОРНА РОСИЦА,566,578
17542,ГАБРОВО,СЕВЛИЕВО,С. ГРАДИЩЕ,123,173
17587,ГАБРОВО,СЕВЛИЕВО,С. ГРАДНИЦА,1185,1194
20119,ГАБРОВО,СЕВЛИЕВО,С. ДАМЯНОВО,416,481
20287,ГАБРОВО,СЕВЛИЕВО,С. ДЕБЕЛЦОВО,2,2
21227,ГАБРОВО,СЕВЛИЕВО,С. ДИСМАНИЦА,2,6
21628,ГАБРОВО,СЕВЛИЕВО,С. ДОБРОМИРКА,616,618
24178,ГАБРОВО,СЕВЛИЕВО,С. ДУШЕВО,1543,1317
24181,ГАБРОВО,СЕВЛИЕВО,С. ДУШЕВСКИ КОЛИБИ,10,11
27485,ГАБРОВО,СЕВЛИЕВО,С. ЕНЕВ РЪТ,11,16
32336,ГАБРОВО,СЕВЛИЕВО,С. ИДИЛЕВО,103,141
