ekatte,region,municipality,settlement,permanent_2019,current_2019
22424,ВИДИН,ЧУПРЕНЕ,С. ДОЛНИ ЛОМ,161,169
58671,ВИДИН,ЧУПРЕНЕ,С. ПРОТОПОПИНЦИ,17,51
62493,ВИДИН,ЧУПРЕНЕ,С. РЕПЛЯНА,136,165
68518,ВИДИН,ЧУПРЕНЕ,С. СРЕДОГРИВ,95,100
73612,ВИДИН,ЧУПРЕНЕ,С. ТЪРГОВИЩЕ,109,142
81757,ВИДИН,ЧУПРЕНЕ,С. ЧУПРЕНЕ,413,444
05548,ВРАЦА,БОРОВАН,С. БОРОВАН,2184,2314
21600,ВРАЦА,БОРОВАН,С. ДОБРОЛЕВО,874,926
46810,ВРАЦА,БОРОВАН,С. МАЛОРАД,1812,1786
51559,ВРАЦА,БОРОВАН,С. НИВЯНИН,381,502
66617,ВРАЦА,БОРОВАН,С. СИРАКОВО,181,232
07702,ВРАЦА,БЯЛА СЛАТИНА,ГР. БЯЛА СЛАТИНА,13020,11756
00401,ВРАЦА,БЯЛА СЛАТИНА,С. АЛТИМИР,1099,1087
06968,ВРАЦА,БЯЛА СЛАТИНА,С. БУКОВЕЦ,134,227
07418,ВРАЦА,БЯЛА СЛАТИНА,С. БЪРДАРСКИ ГЕРАН,657,635
07538,ВРАЦА,БЯЛА СЛАТИНА,С. БЪРКАЧЕВО,762,799
12214,ВРАЦА,БЯЛА СЛАТИНА,С. ВРАНЯК,349,443
14012,ВРАЦА,БЯЛА СЛАТИНА,С. ГАБАРЕ,1057,1057
14406,ВРАЦА,БЯЛА СЛАТИНА,С. ГАЛИЧЕ,1700,1681
23618,ВРАЦА,БЯЛА СЛАТИНА,С. ДРАШАН,111,144
38128,ВРАЦА,БЯЛА СЛАТИНА,С. КОМАРЕВО,225,278
57594,ВРАЦА,БЯЛА СЛАТИНА,С. ПОПИЦА,1739,1785
67845,ВРАЦА,БЯЛА СЛАТИНА,С. СОКОЛАРЕ,511,621
72521,ВРАЦА,БЯЛА СЛАТИНА,С. ТЛАЧЕНЕ,336,363
73643,ВРАЦА,БЯЛА СЛАТИНА,С. ТЪРНАВА,2375,2308
73660,ВРАЦА,БЯЛА СЛАТИНА,С. ТЪРНАК,1457,1531
12259,ВРАЦА,ВРАЦА,ГР. ВРАЦА,69760,58708
02590,ВРАЦА,ВРАЦА,С. БАНИЦА,1197,1228
03438,ВРАЦА,ВРАЦА,С. БЕЛИ ИЗВОР,639,658
10789,ВРАЦА,ВРАЦА,С. ВЕСЛЕЦ,117,162
11185,ВРАЦА,ВРАЦА,С. ВИРОВСКО,208,331
11555,ВРАЦА,ВРАЦА,С. ВЛАСАТИЦА,316,383
12749,ВРАЦА,ВРАЦА,С. ВЪРБИЦА,427,435
15521,ВРАЦА,ВРАЦА,С. ГОЛЯМО ПЕЩЕНЕ,408,582
16897,ВРАЦА,ВРАЦА,С. ГОРНО ПЕЩЕНЕ,276,332
20376,ВРАЦА,ВРАЦА,С. ДЕВЕНЕ,871,961
30606,ВРАЦА,ВРАЦА,С. ЗГОРИГРАД,1743,1563
38875,ВРАЦА,ВРАЦА,С. КОСТЕЛЕВО,722,769
43712,ВРАЦА,ВРАЦА,С. ЛИЛЯЧЕ,1404,1364
44728,ВРАЦА,ВРАЦА,С. ЛЮТАДЖИК,106,147
46807,ВРАЦА,ВРАЦА,С. МАЛО ПЕЩЕНЕ,18,56
49223,ВРАЦА,ВРАЦА,С. МРАМОРЕН,1016,867
51528,ВРАЦА,ВРАЦА,С. НЕФЕЛА,633,685
54482,ВРАЦА,ВРАЦА,С. ОХОДЕН,199,286
55070,ВРАЦА,ВРАЦА,С. ПАВОЛЧЕ,663,651
72504,ВРАЦА,ВРАЦА,С. ТИШЕВИЦА,485,536
73119,ВРАЦА,ВРАЦА,С. ТРИ КЛАДЕНЦИ,770,801
80311,ВРАЦА,ВРАЦА,С. ЧЕЛОПЕК,439,459
81400,ВРАЦА,ВРАЦА,С. ЧИРЕН,610,933
37798,ВРАЦА,КОЗЛОДУЙ,ГР. КОЗЛОДУЙ,12434,12939
07116,ВРАЦА,КОЗЛОДУЙ,С. БУТАН,2990,2848
18505,ВРАЦА,КОЗЛОДУЙ,С. ГЛОЖЕНЕ,2754,2703
39730,ВРАЦА,КОЗЛОДУЙ,С. КРИВА БАРА,364,419
77548,ВРАЦА,КОЗЛОДУЙ,С. ХЪРЛЕЦ,2059,1953
39846,ВРАЦА,КРИВОДОЛ,ГР. КРИВОДОЛ,3359,3049
02912,ВРАЦА,КРИВОДОЛ,С. БАУРЕНЕ,321,402
05894,ВРАЦА,КРИВОДОЛ,С. БОТУНЯ,120,204
14390,ВРАЦА,КРИВОДОЛ,С. ГАЛАТИН,537,658
15014,ВРАЦА,КРИВОДОЛ,С. ГЛАВАЦИ,205,227
15494,ВРАЦА,КРИВОДОЛ,С. ГОЛЕМО БАБИНО,199,294
17453,ВРАЦА,КРИВОДОЛ,С. ГРАДЕШНИЦА,370,471
21734,ВРАЦА,КРИВОДОЛ,С. ДОБРУША,101,158
39236,ВРАЦА,КРИВОДОЛ,С. КРАВОДЕР,693,860
43462,ВРАЦА,КРИВОДОЛ,С. ЛЕСУРА,726,895
54064,ВРАЦА,КРИВОДОЛ,С. ОСЕН,147,280
58788,ВРАЦА,КРИВОДОЛ,С. ПУДРИЯ,569,642
61933,ВРАЦА,КРИВОДОЛ,С. РАКЕВО,656,1012
75143,ВРАЦА,КРИВОДОЛ,С. УРОВЕНЕ,101,189
76193,ВРАЦА,КРИВОДОЛ,С. ФУРЕН,169,261
47714,ВРАЦА,МЕЗДРА,ГР. МЕЗДРА,11780,10025
04827,ВРАЦА,МЕЗДРА,С. БОДЕНЕЦ,555,568
06598,ВРАЦА,МЕЗДРА,С. БРУСЕН,420,479
12704,ВРАЦА,МЕЗДРА,С. ВЪРБЕШНИЦА,286,403
16122,ВРАЦА,МЕЗДРА,С. ГОРНА БЕШОВИЦА,95,163
16256,ВРАЦА,МЕЗДРА,С. ГОРНА КРЕМЕНА,398,425
22126,ВРАЦА,МЕЗДРА,С. ДОЛНА КРЕМЕНА,497,562
24668,ВРАЦА,МЕЗДРА,С. ДЪРМАНЦИ,350,412
27317,ВРАЦА,МЕЗДРА,С. ЕЛИСЕЙНА,341,343
30510,ВРАЦА,МЕЗДРА,С. ЗВЕРИНО,1586,1553
31190,ВРАЦА,МЕЗДРА,С. ЗЛИДОЛ,88,94
32281,ВРАЦА,МЕЗДРА,С. ИГНАТИЦА,518,482
35314,ВРАЦА,МЕЗДРА,С. КАЛЕН,63,90
39483,ВРАЦА,МЕЗДРА,С. КРАПЕЦ,359,439
39709,ВРАЦА,МЕЗДРА,С. КРЕТА,212,206
43654,ВРАЦА,МЕЗДРА,С. ЛИК,256,403
44745,ВРАЦА,МЕЗДРА,С. ЛЮТИБРОД,265,294
44759,ВРАЦА,МЕЗДРА,С. ЛЮТИДОЛ,149,221
49031,ВРАЦА,МЕЗДРА,С. МОРАВИЦА,681,708
54047,ВРАЦА,МЕЗДРА,С. ОСЕЛНА,415,412
54256,ВРАЦА,МЕЗДРА,С. ОСЛЕН КРИВОДОЛ,83,99
54506,ВРАЦА,МЕЗДРА,С. ОЧИНДОЛ,118,133
62390,ВРАЦА,МЕЗДРА,С. РЕБЪРКОВО,280,320
63450,ВРАЦА,МЕЗДРА,С. РУСКА БЕЛА,288,371
69050,ВРАЦА,МЕЗДРА,С. СТАРО СЕЛО,81,104
72432,ВРАЦА,МЕЗДРА,С. ТИПЧЕНИЦА,305,389
78015,ВРАЦА,МЕЗДРА,С. ЦАКОНИЦА,47,72
78135,ВРАЦА,МЕЗДРА,С. ЦАРЕВЕЦ,271,310
48043,ВРАЦА,МИЗИЯ,ГР. МИЗИЯ,3148,2870
11853,ВРАЦА,МИЗИЯ,С. ВОЙВОДОВО,224,204
40200,ВРАЦА,МИЗИЯ,С. КРУШОВИЦА,1477,1454
43774,ВРАЦА,МИЗИЯ,С. ЛИПНИЦА,633,729
65396,ВРАЦА,МИЗИЯ,С. САРАЕВО,24,25
68148,ВРАЦА,МИЗИЯ,С. СОФРОНИЕВО,1293,1203
54020,ВРАЦА,ОРЯХОВО,ГР. ОРЯХОВО,5410,5060
14427,ВРАЦА,ОРЯХОВО,С. ГАЛОВО,239,239
16451,ВРАЦА,ОРЯХОВО,С. ГОРНИ ВАДИН,225,253
22321,ВРАЦА,ОРЯХОВО,С. ДОЛНИ ВАДИН,138,147
43400,ВРАЦА,ОРЯХОВО,С. ЛЕСКОВЕЦ,556,543
54386,ВРАЦА,ОРЯХОВО,С. ОСТРОВ,1313,1287
70723,ВРАЦА,ОРЯХОВО,С. СЕЛАНОВЦИ,3492,3399
62997,ВРАЦА,РОМАН,ГР. РОМАН,3147,2824
22023,ВРАЦА,РОМАН,С. ДОЛНА БЕШОВИЦА,174,237
35910,ВРАЦА,РОМАН,С. КАМЕНО ПОЛЕ,604,688
36436,ВРАЦА,РОМАН,С. КАРАШ,22,73
40645,ВРАЦА,РОМАН,С. КУНИНО,395,448
40693,ВРАЦА,РОМАН,С. КУРНОВО,111,170
47322,ВРАЦА,РОМАН,С. МАРКОВО РАВНИЩЕ,2,2
61488,ВРАЦА,РОМАН,С. РАДОВЕНЕ,360,364
66576,ВРАЦА,РОМАН,С. СИНЬО БЪРДО,350,447
68432,ВРАЦА,РОМАН,С. СРЕДНИ РЪТ,4,14
69554,ВРАЦА,РОМАН,С. СТОЯНОВЦИ,104,123
69972,ВРАЦА,РОМАН,С. СТРУПЕЦ,248,346
77493,ВРАЦА,РОМАН,С. ХУБАВЕНЕ,250,312
05846,ВРАЦА,ХАЙРЕДИН,С. БОТЕВО,60,62
07497,ВРАЦА,ХАЙРЕДИН,С. БЪРЗИНА,218,237
47010,ВРАЦА,ХАЙРЕДИН,С. МАНАСТИРИЩЕ,980,955
48492,ВРАЦА,ХАЙРЕДИН,С. МИХАЙЛОВО,975,1060
62815,ВРАЦА,ХАЙРЕДИН,С. РОГОЗЕН,927,905
77102,ВРАЦА,ХАЙРЕДИН,С. ХАЙРЕДИН,1305,1290
14218,ГАБРОВО,ГАБРОВО,ГР. ГАБРОВО,63314,56000
00456,ГАБРОВО,ГАБРОВО,С. АНГЕЛОВ,17,41
00638,ГАБРОВО,ГАБРОВО,С. АРМЕНИТЕ,58,113
02207,ГАБРОВО,ГАБРОВО,С. БАЕВЦИ,0,8
02347,ГАБРОВО,ГАБРОВО,С. БАЛАНИТЕ,16,20
02419,ГАБРОВО,ГАБРОВО,С. БАЛИНОВЦИ,10,17
02631,ГАБРОВО,ГАБРОВО,С. БАНКОВЦИ,8,13
03246,ГАБРОВО,ГАБРОВО,С. БЕКРИИТЕ,2,4
03650,ГАБРОВО,ГАБРОВО,С. БЕЛОМЪЖИТЕ,3,14
04488,ГАБРОВО,ГАБРОВО,С. БОБЕВЦИ,3,5
04683,ГАБРОВО,ГАБРОВО,С. БОГДАНЧОВЦИ,18,30
04964,ГАБРОВО,ГАБРОВО,С. БОЖЕНЦИТЕ,18,38
05219,ГАБРОВО,ГАБРОВО,С. БОЙНОВЦИ,10,12
07908,ГАБРОВО,ГАБРОВО,С. БОЙЧЕТА,1,0
05267,ГАБРОВО,ГАБРОВО,С. БОЛТАТА,2,3
05400,ГАБРОВО,ГАБРОВО,С. БОРИКИ,80,164
05668,ГАБРОВО,ГАБРОВО,С. БОРСКОТО,3,6
06642,ГАБРОВО,ГАБРОВО,С. БРЪНЕЦИТЕ,24,39
07795,ГАБРОВО,ГАБРОВО,С. БЯЛКОВО,2,5
10536,ГАБРОВО,ГАБРОВО,С. ВЕЛКОВЦИ,46,94
10896,ГАБРОВО,ГАБРОВО,С. ВЕТРОВО,0,1
11524,ГАБРОВО,ГАБРОВО,С. ВЛАЙЧОВЦИ,9,15
12111,ГАБРОВО,ГАБРОВО,С. ВРАБЦИТЕ,7,12
12168,ГАБРОВО,ГАБРОВО,С. ВРАНИЛОВЦИ,246,321
12454,ГАБРОВО,ГАБРОВО,С. ВЪЛКОВ ДОЛ,2,2
14355,ГАБРОВО,ГАБРОВО,С. ГАЙТАНИТЕ,11,26
14533,ГАБРОВО,ГАБРОВО,С. ГАРВАН,44,57
14742,ГАБРОВО,ГАБРОВО,С. ГЕНОВЦИ,2,4
14756,ГАБРОВО,ГАБРОВО,С. ГЕНЧОВЦИ,8,15
14814,ГАБРОВО,ГАБРОВО,С. ГЕРГИНИ,92,134
15059,ГАБРОВО,ГАБРОВО,С. ГЛЕДАЦИ,50,74
16715,ГАБРОВО,ГАБРОВО,С. ГОРНОВА МОГИЛА,3,9
17991,ГАБРОВО,ГАБРОВО,С. ГРЪБЛЕВЦИ,9,15
18215,ГАБРОВО,ГАБРОВО,С. ГЪБЕНЕ,203,221
20225,ГАБРОВО,ГАБРОВО,С. ДЕБЕЛ ДЯЛ,28,93
20852,ГАБРОВО,ГАБРОВО,С. ДЖУМРИИТЕ,5,4
20969,ГАБРОВО,ГАБРОВО,С. ДИВЕЦИ,8,12
22959,ГАБРОВО,ГАБРОВО,С. ДОНИНО,134,167
23159,ГАБРОВО,ГАБРОВО,С. ДРАГАНОВЦИ,299,371
23185,ГАБРОВО,ГАБРОВО,С. ДРАГАНЧЕТАТА,4,18
23203,ГАБРОВО,ГАБРОВО,С. ДРАГИЕВЦИ,30,44
23412,ГАБРОВО,ГАБРОВО,С. ДРАГОМАНИ,0,9
24854,ГАБРОВО,ГАБРОВО,С. ДУМНИЦИ,18,56
27677,ГАБРОВО,ГАБРОВО,С. ЕЗЕРОТО,1,17
29324,ГАБРОВО,ГАБРОВО,С. ЖИВКО,5,4
29547,ГАБРОВО,ГАБРОВО,С. ЖЪЛТЕШ,269,286
30661,ГАБРОВО,ГАБРОВО,С. ЗДРАВКОВЕЦ,25,49
30764,ГАБРОВО,ГАБРОВО,С. ЗЕЛЕНО ДЪРВО,10,30
30973,ГАБРОВО,ГАБРОВО,С. ЗЛАТЕВЦИ,42,62
32069,ГАБРОВО,ГАБРОВО,С. ИВАНИЛИ,8,12
32072,ГАБРОВО,ГАБРОВО,С. ИВАНКОВЦИ,9,27
32233,ГАБРОВО,ГАБРОВО,С. ИГЛИКА,3,6
32582,ГАБРОВО,ГАБРОВО,С. ИЗТОЧНИК,6,18
35986,ГАБРОВО,ГАБРОВО,С. КАМЕЩИЦА,35,48
36292,ГАБРОВО,ГАБРОВО,С. КАРАЛИ,0,10
36823,ГАБРОВО,ГАБРОВО,С. КИЕВЦИ,77,124
37352,ГАБРОВО,ГАБРОВО,С. КМЕТОВЦИ,37,61
37366,ГАБРОВО,ГАБРОВО,С. КМЕТЧЕТА,1,9
37722,ГАБРОВО,ГАБРОВО,С. КОЗИ РОГ,21,45
38060,ГАБРОВО,ГАБРОВО,С. КОЛИШОВЦИ,0,10
38577,ГАБРОВО,ГАБРОВО,С. КОПЧЕЛИИТЕ,63,74
38813,ГАБРОВО,ГАБРОВО,С. КОСТАДИНИТЕ,5,12
38920,ГАБРОВО,ГАБРОВО,С. КОСТЕНКОВЦИ,26,51
43339,ГАБРОВО,ГАБРОВО,С. ЛЕСИЧАРКА,50,83
44015,ГАБРОВО,ГАБРОВО,С. ЛОЗА,28,33
46365,ГАБРОВО,ГАБРОВО,С. МАЛИНИ,19,23
49655,ГАБРОВО,ГАБРОВО,С. МАЛУША,1,6
47706,ГАБРОВО,ГАБРОВО,С. МЕЖДЕНИ,19,43
47994,ГАБРОВО,ГАБРОВО,С. МЕЧКОВИЦА,6,12
48235,ГАБРОВО,ГАБРОВО,С. МИЛКОВЦИ,34,32
48516,ГАБРОВО,ГАБРОВО,С. МИХАЙЛОВЦИ,14,23
48605,ГАБРОВО,ГАБРОВО,С. МИЧКОВЦИ,26,44
49237,ГАБРОВО,ГАБРОВО,С. МРАХОРИ,17,38
49299,ГАБРОВО,ГАБРОВО,С. МУЗГА,117,121
51715,ГАБРОВО,ГАБРОВО,С. НИКОЛЧОВЦИ,28,37
51843,ГАБРОВО,ГАБРОВО,С. НОВАКОВЦИ,87,134
53151,ГАБРОВО,ГАБРОВО,С. ОВОЩАРЦИ,0,5
53948,ГАБРОВО,ГАБРОВО,С. ОРЛОВЦИ,14,39
55498,ГАБРОВО,ГАБРОВО,С. ПАРЧОВЦИ,21,15
55717,ГАБРОВО,ГАБРОВО,С. ПЕЙОВЦИ,10,9
55796,ГАБРОВО,ГАБРОВО,С. ПЕНКОВЦИ,4,9
56191,ГАБРОВО,ГАБРОВО,С. ПЕТРОВЦИ,0,4
56229,ГАБРОВО,ГАБРОВО,С. ПЕЦОВЦИ,19,25
57532,ГАБРОВО,ГАБРОВО,С. ПОПАРИ,0,3
57675,ГАБРОВО,ГАБРОВО,С. ПОПОВЦИ,473,482
59327,ГАБРОВО,ГАБРОВО,С. ПОТОК,5,7
58102,ГАБРОВО,ГАБРОВО,С. ПРАХАЛИ,29,50
59300,ГАБРОВО,ГАБРОВО,С. ПРОДАНОВЦИ,6,3
59135,ГАБРОВО,ГАБРОВО,С. ПЪРТЕВЦИ,2,3
61902,ГАБРОВО,ГАБРОВО,С. РАЙНОВЦИ,68,100
62245,ГАБРОВО,ГАБРОВО,С. РАХОВЦИ,32,45
62253,ГАБРОВО,ГАБРОВО,С. РАЧЕВЦИ,9,22
63296,ГАБРОВО,ГАБРОВО,С. РУЙЧОВЦИ,1,8
63690,ГАБРОВО,ГАБРОВО,С. РЯЗКОВЦИ,32,49
65680,ГАБРОВО,ГАБРОВО,С. СВИНАРСКИ ДОЛ,4,7
65989,ГАБРОВО,ГАБРОВО,С. СЕДЯНКОВЦИ,22,36
66007,ГАБРОВО,ГАБРОВО,С. СЕЙКОВЦИ,2,4
66161,ГАБРОВО,ГАБРОВО,С. СЕМЕРДЖИИТЕ,0,1
67533,ГАБРОВО,ГАБРОВО,С. СМИЛОВЦИ,10,21
67996,ГАБРОВО,ГАБРОВО,С. СОЛАРИ,6,8
68165,ГАБРОВО,ГАБРОВО,С. СПАНЦИ,5,9
68210,ГАБРОВО,ГАБРОВО,С. СПАСОВЦИ,5,9
68919,ГАБРОВО,ГАБРОВО,С. СТАРИЛКОВЦИ,2,4
69211,ГАБРОВО,ГАБРОВО,С. СТЕФАНОВО,3,7
69287,ГАБРОВО,ГАБРОВО,С. СТОЕВЦИ,62,101
70768,ГАБРОВО,ГАБРОВО,С. СТОЙКОВЦИ,8,11
69403,ГАБРОВО,ГАБРОВО,С. СТОЙЧОВЦИ,18,19
69479,ГАБРОВО,ГАБРОВО,С. СТОМАНЕЦИТЕ,7,29
70442,ГАБРОВО,ГАБРОВО,С. СЪБОТКОВЦИ,31,43
72597,ГАБРОВО,ГАБРОВО,С. ТОДОРОВЦИ,1,10
81637,ГАБРОВО,ГАБРОВО,С. ТОДОРЧЕТА,4,11
72878,ГАБРОВО,ГАБРОВО,С. ТОРБАЛЪЖИТЕ,1,23
72998,ГАБРОВО,ГАБРОВО,С. ТРАПЕСКОВЦИ,6,8
73290,ГАБРОВО,ГАБРОВО,С. ТРЪНИТО,104,147
75099,ГАБРОВО,ГАБРОВО,С. УЗУНИТЕ,2,11
76217,ГАБРОВО,ГАБРОВО,С. ФЪРГОВЦИ,11,26
77164,ГАБРОВО,ГАБРОВО,С. ХАРАЧЕРИТЕ,9,26
78302,ГАБРОВО,ГАБРОВО,С. ЦВЯТКОВЦИ,1,13
80056,ГАБРОВО,ГАБРОВО,С. ЧАВЕИ,13,29
81904,ГАБРОВО,ГАБРОВО,С. ЧАРКОВО,162,161
81918,ГАБРОВО,ГАБРОВО,С. ЧЕРВЕНА ЛОКВА,3,2
80889,ГАБРОВО,ГАБРОВО,С. ЧЕРНЕВЦИ,9,12
81431,ГАБРОВО,ГАБРОВО,С. ЧИТАКОВЦИ,7,9
81685,ГАБРОВО,ГАБРОВО,С. ЧУКИЛИТЕ,7,11
83034,ГАБРОВО,ГАБРОВО,С. ШАРАНИ,1,5
83260,ГАБРОВО,ГАБРОВО,С. ШИПЧЕНИТЕ,2,10
87120,ГАБРОВО,ГАБРОВО,С. ЯВОРЕЦ,726,687
87432,ГАБРОВО,ГАБРОВО,С. ЯНКОВЦИ,84,130
87607,ГАБРОВО,ГАБРОВО,С. ЯСЕНИТЕ,6,18
23947,ГАБРОВО,ДРЯНОВО,ГР. ДРЯНОВО,7952,7452
02378,ГАБРОВО,ДРЯНОВО,С. БАЛВАНЦИТЕ,2,2
07185,ГАБРОВО,ДРЯНОВО,С. БУЧУКОВЦИ,2,6
14458,ГАБРОВО,ДРЯНОВО,С. ГАНЧОВЕЦ,126,153
14762,ГАБРОВО,ДРЯНОВО,С. ГЕНЯ,2,9
14859,ГАБРОВО,ДРЯНОВО,С. ГЕША,6,12
15223,ГАБРОВО,ДРЯНОВО,С. ГЛУШКА,3,8
15357,ГАБРОВО,ДРЯНОВО,С. ГОЗДЕЙКА,7,12
15463,ГАБРОВО,ДРЯНОВО,С. ГОЛЕМИ БЪЛГАРЕНИ,0,3
16479,ГАБРОВО,ДРЯНОВО,С. ГОРНИ ВЪРПИЩА,1,7
17350,ГАБРОВО,ДРЯНОВО,С. ГОСТИЛИЦА,213,265
20660,ГАБРОВО,ДРЯНОВО,С. ДЕНЧЕВЦИ,5,18
21261,ГАБРОВО,ДРЯНОВО,С. ДЛЪГНЯ,11,52
21395,ГАБРОВО,ДРЯНОВО,С. ДОБРЕНИТЕ,1,1
22352,ГАБРОВО,ДРЯНОВО,С. ДОЛНИ ВЪРПИЩА,0,1
22397,ГАБРОВО,ДРЯНОВО,С. ДОЛНИ ДРАГОЙЧА,2,3
23042,ГАБРОВО,ДРЯНОВО,С. ДОЧА,1,3
30418,ГАБРОВО,ДРЯНОВО,С. ЗАЯ,21,30
32319,ГАБРОВО,ДРЯНОВО,С. ИГНАТОВЦИ,1,0
32812,ГАБРОВО,ДРЯНОВО,С. ИСКРА,2,6
35465,ГАБРОВО,ДРЯНОВО,С. КАЛОМЕН,7,8
36261,ГАБРОВО,ДРЯНОВО,С. КАРАИВАНЦА,17,21
36628,ГАБРОВО,ДРЯНОВО,С. КАТРАНДЖИИ,15,41
36751,ГАБРОВО,ДРЯНОВО,С. КЕРЕКА,14,63
38710,ГАБРОВО,ДРЯНОВО,С. КОСАРКА,33,42
40316,ГАБРОВО,ДРЯНОВО,С. КРЪНЧА,1,5
40587,ГАБРОВО,ДРЯНОВО,С. КУМАНИТЕ,4,16
46485,ГАБРОВО,ДРЯНОВО,С. МАЛКИ БЪЛГАРЕНИ,0,2
47127,ГАБРОВО,ДРЯНОВО,С. МАНОЯ,34,41
55703,ГАБРОВО,ДРЯНОВО,С. ПЕЙНА,3,4
56023,ГАБРОВО,ДРЯНОВО,С. ПЕТКОВЦИ,0,1
61296,ГАБРОВО,ДРЯНОВО,С. РАДАНЧЕТО,5,8
61529,ГАБРОВО,ДРЯНОВО,С. РАДОВЦИ,110,112
62726,ГАБРОВО,ДРЯНОВО,С. РИТЯ,0,3
63330,ГАБРОВО,ДРЯНОВО,С. РУНЯ,8,24
63447,ГАБРОВО,ДРЯНОВО,С. РУСИНОВЦИ,3,5
65162,ГАБРОВО,ДРЯНОВО,С. САЛАСУКА,6,4
66768,ГАБРОВО,ДРЯНОВО,С. СКАЛСКО,50,85
66977,ГАБРОВО,ДРЯНОВО,С. СЛАВЕЙКОВО,29,33
67934,ГАБРОВО,ДРЯНОВО,С. СОКОЛОВО,15,36
70696,ГАБРОВО,ДРЯНОВО,С. СЯРОВЦИ,0,14
73465,ГАБРОВО,ДРЯНОВО,С. ТУРКИНЧА,10,30
12677,ГАБРОВО,ДРЯНОВО,С. ЦАРЕВА ЛИВАДА,566,610
81726,ГАБРОВО,ДРЯНОВО,С. ЧУКОВО,10,24
83555,ГАБРОВО,ДРЯНОВО,С. ШУШНЯ,1,1
87463,ГАБРОВО,ДРЯНОВО,С. ЯНТРА,29,62
65927,ГАБРОВО,СЕВЛИЕВО,ГР. СЕВЛИЕВО,25445,23368
00103,ГАБРОВО,СЕВЛИЕВО,С. АГАТОВО,308,347
02885,ГАБРОВО,СЕВЛИЕВО,С. БАТОШЕВО,877,852
03914,ГАБРОВО,СЕВЛИЕВО,С. БЕРИЕВО,211,263
04474,ГАБРОВО,СЕВЛИЕВО,С. БОАЗЪТ,16,29
04555,ГАБРОВО,СЕВЛИЕВО,С. БОГАТОВО,303,418
07082,ГАБРОВО,СЕВЛИЕВО,С. БУРЯ,149,159
13069,ГАБРОВО,СЕВЛИЕВО,С. ВАЛЕВЦИ,10,17
11960,ГАБРОВО,СЕВЛИЕВО,С. ВОЙНИШКА,0,16
16376,ГАБРОВО,СЕВЛИЕВО,С. ГОРНА РОСИЦА,552,640
17542,ГАБРОВО,СЕВЛИЕВО,С. ГРАДИЩЕ,80,123
17587,ГАБРОВО,СЕВЛИЕВО,С. ГРАДНИЦА,1145,1184
20119,ГАБРОВО,СЕВЛИЕВО,С. ДАМЯНОВО,376,436
20287,ГАБРОВО,СЕВЛИЕВО,С. ДЕБЕЛЦОВО,2,3
21227,ГАБРОВО,СЕВЛИЕВО,С. ДИСМАНИЦА,1,2
21628,ГАБРОВО,СЕВЛИЕВО,С. ДОБРОМИРКА,585,644
24178,ГАБРОВО,СЕВЛИЕВО,С. ДУШЕВО,1586,1441
24181,ГАБРОВО,СЕВЛИЕВО,С. ДУШЕВСКИ КОЛИБИ,9,12
27485,ГАБРОВО,СЕВЛИЕВО,С. ЕНЕВ РЪТ,6,14
32336,ГАБРОВО,СЕВЛИЕВО,С. ИДИЛЕВО,98,126
36347,ГАБРОВО,СЕВЛИЕВО,С. КАРАМИЧЕВЦИ,22,18
36600,ГАБРОВО,СЕВЛИЕВО,С. КАСТЕЛ,12,16
38621,ГАБРОВО,СЕВЛИЕВО,С. КОРИЯТА,5,6
38652,ГАБРОВО,СЕВЛИЕВО,С. КОРМЯНСКО,581,687
39431,ГАБРОВО,СЕВЛИЕВО,С. КРАМОЛИН,380,439
40141,ГАБРОВО,СЕВЛИЕВО,С. КРУШЕВО,418,544
40275,ГАБРОВО,СЕВЛИЕВО,С. КРЪВЕНИК,175,197
40659,ГАБРОВО,СЕВЛИЕВО,С. КУПЕН,17,23
43966,ГАБРОВО,СЕВЛИЕВО,С. ЛОВНИДОЛ,154,214
46509,ГАБРОВО,СЕВЛИЕВО,С. МАЛКИ ВЪРШЕЦ,119,165
48670,ГАБРОВО,СЕВЛИЕВО,С. МЛАДЕН,79,118
48742,ГАБРОВО,СЕВЛИЕВО,С. МЛЕЧЕВО,66,105
56037,ГАБРОВО,СЕВЛИЕВО,С. ПЕТКО СЛАВЕЙКОВ,1131,1086
57755,ГАБРОВО,СЕВЛИЕВО,С. ПОПСКА,23,22
63673,ГАБРОВО,СЕВЛИЕВО,С. РЯХОВЦИТЕ,1413,1402
70799,ГАБРОВО,СЕВЛИЕВО,С. СЕЛИЩЕ,80,92
66216,ГАБРОВО,СЕВЛИЕВО,С. СЕННИК,618,651
69417,ГАБРОВО,СЕВЛИЕВО,С. СТОКИТЕ,164,235
69451,ГАБРОВО,СЕВЛИЕВО,С. СТОЛЪТ,211,268
72031,ГАБРОВО,СЕВЛИЕВО,С. ТАБАШКА,36,49
73434,ГАБРОВО,СЕВЛИЕВО,С. ТУМБАЛОВО,56,55
73763,ГАБРОВО,СЕВЛИЕВО,С. ТЪРХОВО,52,90
75037,ГАБРОВО,СЕВЛИЕВО,С. УГОРЕЛЕЦ,22,24
77253,ГАБРОВО,СЕВЛИЕВО,С. ХИРЕВО,124,159
83435,ГАБРОВО,СЕВЛИЕВО,С. ШОПИТЕ,0,4
83497,ГАБРОВО,СЕВЛИЕВО,С. ШУМАТА,995,923
56719,ГАБРОВО,ТРЯВНА,ГР. ПЛАЧКОВЦИ,1701,1532
