ekatte,region,municipality,settlement,permanent_2018,current_2018
12557,ВИДИН,МАКРЕШ,С. ВЪЛЧЕК,35,45
36885,ВИДИН,МАКРЕШ,С. КИРЕЕВО,106,185
46245,ВИДИН,МАКРЕШ,С. МАКРЕШ,343,410
56980,ВИДИН,МАКРЕШ,С. ПОДГОРЕ,178,210
62044,ВИДИН,МАКРЕШ,С. РАКОВИЦА,374,437
72638,ВИДИН,МАКРЕШ,С. ТОЛОВИЦА,35,45
83363,ВИДИН,МАКРЕШ,С. ЦАР ШИШМАНОВО,74,92
11079,ВИДИН,НОВО СЕЛО,С. ВИНАРОВО,591,611
51264,ВИДИН,НОВО СЕЛО,С. НЕГОВАНОВЦИ,551,604
52180,ВИДИН,НОВО СЕЛО,С. НОВО СЕЛО,897,1047
76145,ВИДИН,НОВО СЕЛО,С. ФЛОРЕНТИН,273,344
87583,ВИДИН,НОВО СЕЛО,С. ЯСЕН,173,238
03678,ВИДИН,РУЖИНЦИ,С. БЕЛО ПОЛЕ,779,820
18486,ВИДИН,РУЖИНЦИ,С. ГЮРГИЧ,141,167
21193,ВИДИН,РУЖИНЦИ,С. ДИНКОВО,105,108
23515,ВИДИН,РУЖИНЦИ,С. ДРАЖИНЦИ,125,153
23672,ВИДИН,РУЖИНЦИ,С. ДРЕНОВЕЦ,1359,1363
56753,ВИДИН,РУЖИНЦИ,С. ПЛЕШИВЕЦ,141,187
62791,ВИДИН,РУЖИНЦИ,С. РОГЛЕЦ,11,22
63255,ВИДИН,РУЖИНЦИ,С. РУЖИНЦИ,825,808
73924,ВИДИН,РУЖИНЦИ,С. ТОПОЛОВЕЦ,138,223
81247,ВИДИН,РУЖИНЦИ,С. ЧЕРНО ПОЛЕ,237,231
12797,ВИДИН,ЧУПРЕНЕ,С. ВЪРБОВО,77,89
16571,ВИДИН,ЧУПРЕНЕ,С. ГОРНИ ЛОМ,670,676
22424,ВИДИН,ЧУПРЕНЕ,С. ДОЛНИ ЛОМ,164,170
58671,ВИДИН,ЧУПРЕНЕ,С. ПРОТОПОПИНЦИ,20,70
62493,ВИДИН,ЧУПРЕНЕ,С. РЕПЛЯНА,137,165
68518,ВИДИН,ЧУПРЕНЕ,С. СРЕДОГРИВ,93,101
73612,ВИДИН,ЧУПРЕНЕ,С. ТЪРГОВИЩЕ,109,138
81757,ВИДИН,ЧУПРЕНЕ,С. ЧУПРЕНЕ,425,446
05548,ВРАЦА,БОРОВАН,С. БОРОВАН,2221,2351
21600,ВРАЦА,БОРОВАН,С. ДОБРОЛЕВО,889,929
46810,ВРАЦА,БОРОВАН,С. МАЛОРАД,1815,1769
51559,ВРАЦА,БОРОВАН,С. НИВЯНИН,376,515
66617,ВРАЦА,БОРОВАН,С. СИРАКОВО,184,231
07702,ВРАЦА,БЯЛА СЛАТИНА,ГР. БЯЛА СЛАТИНА,13127,11920
00401,ВРАЦА,БЯЛА СЛАТИНА,С. АЛТИМИР,1120,1102
06968,ВРАЦА,БЯЛА СЛАТИНА,С. БУКОВЕЦ,147,243
07418,ВРАЦА,БЯЛА СЛАТИНА,С. БЪРДАРСКИ ГЕРАН,670,650
07538,ВРАЦА,БЯЛА СЛАТИНА,С. БЪРКАЧЕВО,770,808
12214,ВРАЦА,БЯЛА СЛАТИНА,С. ВРАНЯК,365,448
14012,ВРАЦА,БЯЛА СЛАТИНА,С. ГАБАРЕ,1061,1065
14406,ВРАЦА,БЯЛА СЛАТИНА,С. ГАЛИЧЕ,1722,1698
23618,ВРАЦА,БЯЛА СЛАТИНА,С. ДРАШАН,118,155
38128,ВРАЦА,БЯЛА СЛАТИНА,С. КОМАРЕВО,232,273
57594,ВРАЦА,БЯЛА СЛАТИНА,С. ПОПИЦА,1768,1801
67845,ВРАЦА,БЯЛА СЛАТИНА,С. СОКОЛАРЕ,523,627
72521,ВРАЦА,БЯЛА СЛАТИНА,С. ТЛАЧЕНЕ,348,377
73643,ВРАЦА,БЯЛА СЛАТИНА,С. ТЪРНАВА,2378,2321
73660,ВРАЦА,БЯЛА СЛАТИНА,С. ТЪРНАК,1469,1503
12259,ВРАЦА,ВРАЦА,ГР. ВРАЦА,70508,59269
02590,ВРАЦА,ВРАЦА,С. БАНИЦА,1193,1228
03438,ВРАЦА,ВРАЦА,С. БЕЛИ ИЗВОР,648,672
10789,ВРАЦА,ВРАЦА,С. ВЕСЛЕЦ,117,158
11185,ВРАЦА,ВРАЦА,С. ВИРОВСКО,214,340
11555,ВРАЦА,ВРАЦА,С. ВЛАСАТИЦА,321,405
12749,ВРАЦА,ВРАЦА,С. ВЪРБИЦА,427,441
15521,ВРАЦА,ВРАЦА,С. ГОЛЯМО ПЕЩЕНЕ,416,599
16897,ВРАЦА,ВРАЦА,С. ГОРНО ПЕЩЕНЕ,289,343
20376,ВРАЦА,ВРАЦА,С. ДЕВЕНЕ,899,997
30606,ВРАЦА,ВРАЦА,С. ЗГОРИГРАД,1756,1580
38875,ВРАЦА,ВРАЦА,С. КОСТЕЛЕВО,734,717
43712,ВРАЦА,ВРАЦА,С. ЛИЛЯЧЕ,1425,1278
44728,ВРАЦА,ВРАЦА,С. ЛЮТАДЖИК,108,155
46807,ВРАЦА,ВРАЦА,С. МАЛО ПЕЩЕНЕ,18,57
49223,ВРАЦА,ВРАЦА,С. МРАМОРЕН,1035,881
51528,ВРАЦА,ВРАЦА,С. НЕФЕЛА,618,666
54482,ВРАЦА,ВРАЦА,С. ОХОДЕН,208,308
55070,ВРАЦА,ВРАЦА,С. ПАВОЛЧЕ,674,658
72504,ВРАЦА,ВРАЦА,С. ТИШЕВИЦА,482,511
73119,ВРАЦА,ВРАЦА,С. ТРИ КЛАДЕНЦИ,780,766
80311,ВРАЦА,ВРАЦА,С. ЧЕЛОПЕК,448,461
81400,ВРАЦА,ВРАЦА,С. ЧИРЕН,629,876
37798,ВРАЦА,КОЗЛОДУЙ,ГР. КОЗЛОДУЙ,12584,13095
07116,ВРАЦА,КОЗЛОДУЙ,С. БУТАН,3003,2883
18505,ВРАЦА,КОЗЛОДУЙ,С. ГЛОЖЕНЕ,2764,2713
39730,ВРАЦА,КОЗЛОДУЙ,С. КРИВА БАРА,339,397
77548,ВРАЦА,КОЗЛОДУЙ,С. ХЪРЛЕЦ,2086,1980
39846,ВРАЦА,КРИВОДОЛ,ГР. КРИВОДОЛ,3392,3079
02912,ВРАЦА,КРИВОДОЛ,С. БАУРЕНЕ,321,416
05894,ВРАЦА,КРИВОДОЛ,С. БОТУНЯ,118,209
14390,ВРАЦА,КРИВОДОЛ,С. ГАЛАТИН,545,646
15014,ВРАЦА,КРИВОДОЛ,С. ГЛАВАЦИ,203,233
15494,ВРАЦА,КРИВОДОЛ,С. ГОЛЕМО БАБИНО,201,301
17453,ВРАЦА,КРИВОДОЛ,С. ГРАДЕШНИЦА,367,472
21734,ВРАЦА,КРИВОДОЛ,С. ДОБРУША,112,181
39236,ВРАЦА,КРИВОДОЛ,С. КРАВОДЕР,707,862
43462,ВРАЦА,КРИВОДОЛ,С. ЛЕСУРА,739,911
54064,ВРАЦА,КРИВОДОЛ,С. ОСЕН,145,273
58788,ВРАЦА,КРИВОДОЛ,С. ПУДРИЯ,576,641
61933,ВРАЦА,КРИВОДОЛ,С. РАКЕВО,653,993
75143,ВРАЦА,КРИВОДОЛ,С. УРОВЕНЕ,104,208
76193,ВРАЦА,КРИВОДОЛ,С. ФУРЕН,182,274
47714,ВРАЦА,МЕЗДРА,ГР. МЕЗДРА,11913,10152
04827,ВРАЦА,МЕЗДРА,С. БОДЕНЕЦ,562,569
06598,ВРАЦА,МЕЗДРА,С. БРУСЕН,432,480
12704,ВРАЦА,МЕЗДРА,С. ВЪРБЕШНИЦА,285,411
16122,ВРАЦА,МЕЗДРА,С. ГОРНА БЕШОВИЦА,101,172
16256,ВРАЦА,МЕЗДРА,С. ГОРНА КРЕМЕНА,415,431
22126,ВРАЦА,МЕЗДРА,С. ДОЛНА КРЕМЕНА,494,554
24668,ВРАЦА,МЕЗДРА,С. ДЪРМАНЦИ,354,429
27317,ВРАЦА,МЕЗДРА,С. ЕЛИСЕЙНА,364,360
30510,ВРАЦА,МЕЗДРА,С. ЗВЕРИНО,1617,1551
31190,ВРАЦА,МЕЗДРА,С. ЗЛИДОЛ,89,97
32281,ВРАЦА,МЕЗДРА,С. ИГНАТИЦА,530,490
35314,ВРАЦА,МЕЗДРА,С. КАЛЕН,65,90
39483,ВРАЦА,МЕЗДРА,С. КРАПЕЦ,361,444
39709,ВРАЦА,МЕЗДРА,С. КРЕТА,213,207
43654,ВРАЦА,МЕЗДРА,С. ЛИК,271,429
44745,ВРАЦА,МЕЗДРА,С. ЛЮТИБРОД,268,317
44759,ВРАЦА,МЕЗДРА,С. ЛЮТИДОЛ,162,248
49031,ВРАЦА,МЕЗДРА,С. МОРАВИЦА,685,708
54047,ВРАЦА,МЕЗДРА,С. ОСЕЛНА,426,413
54256,ВРАЦА,МЕЗДРА,С. ОСЛЕН КРИВОДОЛ,84,98
54506,ВРАЦА,МЕЗДРА,С. ОЧИНДОЛ,124,139
62390,ВРАЦА,МЕЗДРА,С. РЕБЪРКОВО,279,304
63450,ВРАЦА,МЕЗДРА,С. РУСКА БЕЛА,289,381
69050,ВРАЦА,МЕЗДРА,С. СТАРО СЕЛО,82,105
72432,ВРАЦА,МЕЗДРА,С. ТИПЧЕНИЦА,315,421
78015,ВРАЦА,МЕЗДРА,С. ЦАКОНИЦА,52,80
78135,ВРАЦА,МЕЗДРА,С. ЦАРЕВЕЦ,273,316
48043,ВРАЦА,МИЗИЯ,ГР. МИЗИЯ,3195,2923
11853,ВРАЦА,МИЗИЯ,С. ВОЙВОДОВО,233,213
40200,ВРАЦА,МИЗИЯ,С. КРУШОВИЦА,1512,1485
43774,ВРАЦА,МИЗИЯ,С. ЛИПНИЦА,639,729
65396,ВРАЦА,МИЗИЯ,С. САРАЕВО,25,26
68148,ВРАЦА,МИЗИЯ,С. СОФРОНИЕВО,1325,1217
54020,ВРАЦА,ОРЯХОВО,ГР. ОРЯХОВО,5481,5141
14427,ВРАЦА,ОРЯХОВО,С. ГАЛОВО,237,245
16451,ВРАЦА,ОРЯХОВО,С. ГОРНИ ВАДИН,237,265
22321,ВРАЦА,ОРЯХОВО,С. ДОЛНИ ВАДИН,151,163
43400,ВРАЦА,ОРЯХОВО,С. ЛЕСКОВЕЦ,574,549
54386,ВРАЦА,ОРЯХОВО,С. ОСТРОВ,1348,1322
70723,ВРАЦА,ОРЯХОВО,С. СЕЛАНОВЦИ,3521,3445
62997,ВРАЦА,РОМАН,ГР. РОМАН,3187,2837
22023,ВРАЦА,РОМАН,С. ДОЛНА БЕШОВИЦА,181,257
35910,ВРАЦА,РОМАН,С. КАМЕНО ПОЛЕ,611,700
36436,ВРАЦА,РОМАН,С. КАРАШ,22,81
40645,ВРАЦА,РОМАН,С. КУНИНО,400,469
40693,ВРАЦА,РОМАН,С. КУРНОВО,113,174
47322,ВРАЦА,РОМАН,С. МАРКОВО РАВНИЩЕ,4,4
61488,ВРАЦА,РОМАН,С. РАДОВЕНЕ,360,368
66576,ВРАЦА,РОМАН,С. СИНЬО БЪРДО,348,422
68432,ВРАЦА,РОМАН,С. СРЕДНИ РЪТ,5,14
69554,ВРАЦА,РОМАН,С. СТОЯНОВЦИ,105,127
69972,ВРАЦА,РОМАН,С. СТРУПЕЦ,260,370
77493,ВРАЦА,РОМАН,С. ХУБАВЕНЕ,263,332
05846,ВРАЦА,ХАЙРЕДИН,С. БОТЕВО,61,56
07497,ВРАЦА,ХАЙРЕДИН,С. БЪРЗИНА,219,253
47010,ВРАЦА,ХАЙРЕДИН,С. МАНАСТИРИЩЕ,996,959
48492,ВРАЦА,ХАЙРЕДИН,С. МИХАЙЛОВО,982,1077
62815,ВРАЦА,ХАЙРЕДИН,С. РОГОЗЕН,946,928
77102,ВРАЦА,ХАЙРЕДИН,С. ХАЙРЕДИН,1351,1333
14218,ГАБРОВО,ГАБРОВО,ГР. ГАБРОВО,64098,56617
00456,ГАБРОВО,ГАБРОВО,С. АНГЕЛОВ,18,43
00638,ГАБРОВО,ГАБРОВО,С. АРМЕНИТЕ,54,114
02207,ГАБРОВО,ГАБРОВО,С. БАЕВЦИ,0,12
02347,ГАБРОВО,ГАБРОВО,С. БАЛАНИТЕ,14,20
02419,ГАБРОВО,ГАБРОВО,С. БАЛИНОВЦИ,10,19
02631,ГАБРОВО,ГАБРОВО,С. БАНКОВЦИ,8,14
03246,ГАБРОВО,ГАБРОВО,С. БЕКРИИТЕ,2,4
03650,ГАБРОВО,ГАБРОВО,С. БЕЛОМЪЖИТЕ,4,15
04488,ГАБРОВО,ГАБРОВО,С. БОБЕВЦИ,3,5
04683,ГАБРОВО,ГАБРОВО,С. БОГДАНЧОВЦИ,17,29
04964,ГАБРОВО,ГАБРОВО,С. БОЖЕНЦИТЕ,18,39
05219,ГАБРОВО,ГАБРОВО,С. БОЙНОВЦИ,9,12
07908,ГАБРОВО,ГАБРОВО,С. БОЙЧЕТА,1,0
05267,ГАБРОВО,ГАБРОВО,С. БОЛТАТА,2,3
05400,ГАБРОВО,ГАБРОВО,С. БОРИКИ,78,172
05668,ГАБРОВО,ГАБРОВО,С. БОРСКОТО,3,7
06642,ГАБРОВО,ГАБРОВО,С. БРЪНЕЦИТЕ,25,40
07795,ГАБРОВО,ГАБРОВО,С. БЯЛКОВО,2,6
10536,ГАБРОВО,ГАБРОВО,С. ВЕЛКОВЦИ,44,93
11524,ГАБРОВО,ГАБРОВО,С. ВЛАЙЧОВЦИ,11,18
12111,ГАБРОВО,ГАБРОВО,С. ВРАБЦИТЕ,7,13
12168,ГАБРОВО,ГАБРОВО,С. ВРАНИЛОВЦИ,263,326
12454,ГАБРОВО,ГАБРОВО,С. ВЪЛКОВ ДОЛ,2,2
14355,ГАБРОВО,ГАБРОВО,С. ГАЙТАНИТЕ,13,30
14533,ГАБРОВО,ГАБРОВО,С. ГАРВАН,45,55
14742,ГАБРОВО,ГАБРОВО,С. ГЕНОВЦИ,2,4
14756,ГАБРОВО,ГАБРОВО,С. ГЕНЧОВЦИ,8,14
14814,ГАБРОВО,ГАБРОВО,С. ГЕРГИНИ,93,142
15059,ГАБРОВО,ГАБРОВО,С. ГЛЕДАЦИ,52,77
16715,ГАБРОВО,ГАБРОВО,С. ГОРНОВА МОГИЛА,4,10
17991,ГАБРОВО,ГАБРОВО,С. ГРЪБЛЕВЦИ,9,17
18215,ГАБРОВО,ГАБРОВО,С. ГЪБЕНЕ,208,230
20225,ГАБРОВО,ГАБРОВО,С. ДЕБЕЛ ДЯЛ,32,91
20852,ГАБРОВО,ГАБРОВО,С. ДЖУМРИИТЕ,5,4
20969,ГАБРОВО,ГАБРОВО,С. ДИВЕЦИ,8,11
22959,ГАБРОВО,ГАБРОВО,С. ДОНИНО,122,156
23159,ГАБРОВО,ГАБРОВО,С. ДРАГАНОВЦИ,296,378
23185,ГАБРОВО,ГАБРОВО,С. ДРАГАНЧЕТАТА,4,19
23203,ГАБРОВО,ГАБРОВО,С. ДРАГИЕВЦИ,28,48
23412,ГАБРОВО,ГАБРОВО,С. ДРАГОМАНИ,0,10
24854,ГАБРОВО,ГАБРОВО,С. ДУМНИЦИ,19,58
27677,ГАБРОВО,ГАБРОВО,С. ЕЗЕРОТО,1,18
29324,ГАБРОВО,ГАБРОВО,С. ЖИВКО,5,3
29547,ГАБРОВО,ГАБРОВО,С. ЖЪЛТЕШ,275,295
30661,ГАБРОВО,ГАБРОВО,С. ЗДРАВКОВЕЦ,26,52
30764,ГАБРОВО,ГАБРОВО,С. ЗЕЛЕНО ДЪРВО,9,27
30973,ГАБРОВО,ГАБРОВО,С. ЗЛАТЕВЦИ,43,70
32069,ГАБРОВО,ГАБРОВО,С. ИВАНИЛИ,7,11
32072,ГАБРОВО,ГАБРОВО,С. ИВАНКОВЦИ,8,27
32233,ГАБРОВО,ГАБРОВО,С. ИГЛИКА,3,8
32582,ГАБРОВО,ГАБРОВО,С. ИЗТОЧНИК,5,18
35986,ГАБРОВО,ГАБРОВО,С. КАМЕЩИЦА,37,51
36292,ГАБРОВО,ГАБРОВО,С. КАРАЛИ,0,7
36823,ГАБРОВО,ГАБРОВО,С. КИЕВЦИ,72,125
37352,ГАБРОВО,ГАБРОВО,С. КМЕТОВЦИ,37,67
37366,ГАБРОВО,ГАБРОВО,С. КМЕТЧЕТА,1,4
37722,ГАБРОВО,ГАБРОВО,С. КОЗИ РОГ,26,44
38060,ГАБРОВО,ГАБРОВО,С. КОЛИШОВЦИ,0,10
38577,ГАБРОВО,ГАБРОВО,С. КОПЧЕЛИИТЕ,64,77
38813,ГАБРОВО,ГАБРОВО,С. КОСТАДИНИТЕ,5,12
38920,ГАБРОВО,ГАБРОВО,С. КОСТЕНКОВЦИ,20,43
43339,ГАБРОВО,ГАБРОВО,С. ЛЕСИЧАРКА,49,86
44015,ГАБРОВО,ГАБРОВО,С. ЛОЗА,30,40
46365,ГАБРОВО,ГАБРОВО,С. МАЛИНИ,19,25
49655,ГАБРОВО,ГАБРОВО,С. МАЛУША,1,7
47706,ГАБРОВО,ГАБРОВО,С. МЕЖДЕНИ,19,46
47994,ГАБРОВО,ГАБРОВО,С. МЕЧКОВИЦА,6,14
48235,ГАБРОВО,ГАБРОВО,С. МИЛКОВЦИ,34,32
48516,ГАБРОВО,ГАБРОВО,С. МИХАЙЛОВЦИ,17,25
48605,ГАБРОВО,ГАБРОВО,С. МИЧКОВЦИ,27,47
49237,ГАБРОВО,ГАБРОВО,С. МРАХОРИ,16,38
49299,ГАБРОВО,ГАБРОВО,С. МУЗГА,116,124
51715,ГАБРОВО,ГАБРОВО,С. НИКОЛЧОВЦИ,25,32
51843,ГАБРОВО,ГАБРОВО,С. НОВАКОВЦИ,84,134
53151,ГАБРОВО,ГАБРОВО,С. ОВОЩАРЦИ,0,6
53948,ГАБРОВО,ГАБРОВО,С. ОРЛОВЦИ,14,38
55498,ГАБРОВО,ГАБРОВО,С. ПАРЧОВЦИ,22,17
55717,ГАБРОВО,ГАБРОВО,С. ПЕЙОВЦИ,10,9
55796,ГАБРОВО,ГАБРОВО,С. ПЕНКОВЦИ,4,11
56191,ГАБРОВО,ГАБРОВО,С. ПЕТРОВЦИ,0,4
56229,ГАБРОВО,ГАБРОВО,С. ПЕЦОВЦИ,23,29
57532,ГАБРОВО,ГАБРОВО,С. ПОПАРИ,0,3
57675,ГАБРОВО,ГАБРОВО,С. ПОПОВЦИ,473,493
59327,ГАБРОВО,ГАБРОВО,С. ПОТОК,5,7
58102,ГАБРОВО,ГАБРОВО,С. ПРАХАЛИ,30,50
59300,ГАБРОВО,ГАБРОВО,С. ПРОДАНОВЦИ,4,3
59135,ГАБРОВО,ГАБРОВО,С. ПЪРТЕВЦИ,6,4
61902,ГАБРОВО,ГАБРОВО,С. РАЙНОВЦИ,70,105
62245,ГАБРОВО,ГАБРОВО,С. РАХОВЦИ,28,39
62253,ГАБРОВО,ГАБРОВО,С. РАЧЕВЦИ,10,19
63296,ГАБРОВО,ГАБРОВО,С. РУЙЧОВЦИ,1,8
63690,ГАБРОВО,ГАБРОВО,С. РЯЗКОВЦИ,31,47
65680,ГАБРОВО,ГАБРОВО,С. СВИНАРСКИ ДОЛ,3,6
65989,ГАБРОВО,ГАБРОВО,С. СЕДЯНКОВЦИ,22,34
66007,ГАБРОВО,ГАБРОВО,С. СЕЙКОВЦИ,3,9
66161,ГАБРОВО,ГАБРОВО,С. СЕМЕРДЖИИТЕ,0,1
67533,ГАБРОВО,ГАБРОВО,С. СМИЛОВЦИ,13,25
67996,ГАБРОВО,ГАБРОВО,С. СОЛАРИ,6,10
68165,ГАБРОВО,ГАБРОВО,С. СПАНЦИ,5,8
68210,ГАБРОВО,ГАБРОВО,С. СПАСОВЦИ,5,9
68919,ГАБРОВО,ГАБРОВО,С. СТАРИЛКОВЦИ,2,5
69211,ГАБРОВО,ГАБРОВО,С. СТЕФАНОВО,3,7
69287,ГАБРОВО,ГАБРОВО,С. СТОЕВЦИ,63,92
70768,ГАБРОВО,ГАБРОВО,С. СТОЙКОВЦИ,8,12
69403,ГАБРОВО,ГАБРОВО,С. СТОЙЧОВЦИ,19,19
69479,ГАБРОВО,ГАБРОВО,С. СТОМАНЕЦИТЕ,9,27
70442,ГАБРОВО,ГАБРОВО,С. СЪБОТКОВЦИ,32,42
72597,ГАБРОВО,ГАБРОВО,С. ТОДОРОВЦИ,1,9
81637,ГАБРОВО,ГАБРОВО,С. ТОДОРЧЕТА,5,11
72878,ГАБРОВО,ГАБРОВО,С. ТОРБАЛЪЖИТЕ,2,29
72998,ГАБРОВО,ГАБРОВО,С. ТРАПЕСКОВЦИ,6,9
73290,ГАБРОВО,ГАБРОВО,С. ТРЪНИТО,93,144
75099,ГАБРОВО,ГАБРОВО,С. УЗУНИТЕ,3,12
76217,ГАБРОВО,ГАБРОВО,С. ФЪРГОВЦИ,10,23
77164,ГАБРОВО,ГАБРОВО,С. ХАРАЧЕРИТЕ,10,24
78302,ГАБРОВО,ГАБРОВО,С. ЦВЯТКОВЦИ,2,13
80056,ГАБРОВО,ГАБРОВО,С. ЧАВЕИ,15,34
81904,ГАБРОВО,ГАБРОВО,С. ЧАРКОВО,163,163
81918,ГАБРОВО,ГАБРОВО,С. ЧЕРВЕНА ЛОКВА,3,2
80889,ГАБРОВО,ГАБРОВО,С. ЧЕРНЕВЦИ,8,12
81431,ГАБРОВО,ГАБРОВО,С. ЧИТАКОВЦИ,7,9
81685,ГАБРОВО,ГАБРОВО,С. ЧУКИЛИТЕ,5,12
83034,ГАБРОВО,ГАБРОВО,С. ШАРАНИ,2,7
83260,ГАБРОВО,ГАБРОВО,С. ШИПЧЕНИТЕ,2,10
87120,ГАБРОВО,ГАБРОВО,С. ЯВОРЕЦ,715,679
87432,ГАБРОВО,ГАБРОВО,С. ЯНКОВЦИ,82,129
87607,ГАБРОВО,ГАБРОВО,С. ЯСЕНИТЕ,7,19
23947,ГАБРОВО,ДРЯНОВО,ГР. ДРЯНОВО,8031,7548
02378,ГАБРОВО,ДРЯНОВО,С. БАЛВАНЦИТЕ,2,2
07185,ГАБРОВО,ДРЯНОВО,С. БУЧУКОВЦИ,2,6
14458,ГАБРОВО,ДРЯНОВО,С. ГАНЧОВЕЦ,130,153
14762,ГАБРОВО,ДРЯНОВО,С. ГЕНЯ,2,10
14859,ГАБРОВО,ДРЯНОВО,С. ГЕША,4,11
15223,ГАБРОВО,ДРЯНОВО,С. ГЛУШКА,6,11
15357,ГАБРОВО,ДРЯНОВО,С. ГОЗДЕЙКА,7,12
15463,ГАБРОВО,ДРЯНОВО,С. ГОЛЕМИ БЪЛГАРЕНИ,0,3
16479,ГАБРОВО,ДРЯНОВО,С. ГОРНИ ВЪРПИЩА,0,6
17350,ГАБРОВО,ДРЯНОВО,С. ГОСТИЛИЦА,223,285
20660,ГАБРОВО,ДРЯНОВО,С. ДЕНЧЕВЦИ,5,18
21261,ГАБРОВО,ДРЯНОВО,С. ДЛЪГНЯ,10,41
21395,ГАБРОВО,ДРЯНОВО,С. ДОБРЕНИТЕ,1,1
22352,ГАБРОВО,ДРЯНОВО,С. ДОЛНИ ВЪРПИЩА,0,2
22397,ГАБРОВО,ДРЯНОВО,С. ДОЛНИ ДРАГОЙЧА,3,3
23042,ГАБРОВО,ДРЯНОВО,С. ДОЧА,2,3
30418,ГАБРОВО,ДРЯНОВО,С. ЗАЯ,22,26
32319,ГАБРОВО,ДРЯНОВО,С. ИГНАТОВЦИ,1,0
32812,ГАБРОВО,ДРЯНОВО,С. ИСКРА,2,5
35465,ГАБРОВО,ДРЯНОВО,С. КАЛОМЕН,7,8
36261,ГАБРОВО,ДРЯНОВО,С. КАРАИВАНЦА,20,22
36628,ГАБРОВО,ДРЯНОВО,С. КАТРАНДЖИИ,15,41
36751,ГАБРОВО,ДРЯНОВО,С. КЕРЕКА,16,62
38710,ГАБРОВО,ДРЯНОВО,С. КОСАРКА,34,42
40316,ГАБРОВО,ДРЯНОВО,С. КРЪНЧА,1,6
40587,ГАБРОВО,ДРЯНОВО,С. КУМАНИТЕ,3,10
46485,ГАБРОВО,ДРЯНОВО,С. МАЛКИ БЪЛГАРЕНИ,0,3
47127,ГАБРОВО,ДРЯНОВО,С. МАНОЯ,34,37
55703,ГАБРОВО,ДРЯНОВО,С. ПЕЙНА,3,4
56023,ГАБРОВО,ДРЯНОВО,С. ПЕТКОВЦИ,0,1
61296,ГАБРОВО,ДРЯНОВО,С. РАДАНЧЕТО,5,8
61529,ГАБРОВО,ДРЯНОВО,С. РАДОВЦИ,111,113
62726,ГАБРОВО,ДРЯНОВО,С. РИТЯ,0,3
63330,ГАБРОВО,ДРЯНОВО,С. РУНЯ,6,21
63447,ГАБРОВО,ДРЯНОВО,С. РУСИНОВЦИ,3,5
65162,ГАБРОВО,ДРЯНОВО,С. САЛАСУКА,3,5
66768,ГАБРОВО,ДРЯНОВО,С. СКАЛСКО,54,85
66977,ГАБРОВО,ДРЯНОВО,С. СЛАВЕЙКОВО,31,38
67934,ГАБРОВО,ДРЯНОВО,С. СОКОЛОВО,16,38
70696,ГАБРОВО,ДРЯНОВО,С. СЯРОВЦИ,0,16
73465,ГАБРОВО,ДРЯНОВО,С. ТУРКИНЧА,11,18
12677,ГАБРОВО,ДРЯНОВО,С. ЦАРЕВА ЛИВАДА,577,617
81726,ГАБРОВО,ДРЯНОВО,С. ЧУКОВО,10,24
83555,ГАБРОВО,ДРЯНОВО,С. ШУШНЯ,1,1
87463,ГАБРОВО,ДРЯНОВО,С. ЯНТРА,34,67
65927,ГАБРОВО,СЕВЛИЕВО,ГР. СЕВЛИЕВО,25581,23475
00103,ГАБРОВО,СЕВЛИЕВО,С. АГАТОВО,310,366
02885,ГАБРОВО,СЕВЛИЕВО,С. БАТОШЕВО,871,805
03914,ГАБРОВО,СЕВЛИЕВО,С. БЕРИЕВО,219,273
04474,ГАБРОВО,СЕВЛИЕВО,С. БОАЗЪТ,17,32
04555,ГАБРОВО,СЕВЛИЕВО,С. БОГАТОВО,317,432
07082,ГАБРОВО,СЕВЛИЕВО,С. БУРЯ,155,169
13069,ГАБРОВО,СЕВЛИЕВО,С. ВАЛЕВЦИ,12,19
11960,ГАБРОВО,СЕВЛИЕВО,С. ВОЙНИШКА,0,16
16376,ГАБРОВО,СЕВЛИЕВО,С. ГОРНА РОСИЦА,549,581
17542,ГАБРОВО,СЕВЛИЕВО,С. ГРАДИЩЕ,83,131
17587,ГАБРОВО,СЕВЛИЕВО,С. ГРАДНИЦА,1153,1189
20119,ГАБРОВО,СЕВЛИЕВО,С. ДАМЯНОВО,384,451
20287,ГАБРОВО,СЕВЛИЕВО,С. ДЕБЕЛЦОВО,3,3
21227,ГАБРОВО,СЕВЛИЕВО,С. ДИСМАНИЦА,1,2
21628,ГАБРОВО,СЕВЛИЕВО,С. ДОБРОМИРКА,599,659
24178,ГАБРОВО,СЕВЛИЕВО,С. ДУШЕВО,1576,1401
24181,ГАБРОВО,СЕВЛИЕВО,С. ДУШЕВСКИ КОЛИБИ,9,13
27485,ГАБРОВО,СЕВЛИЕВО,С. ЕНЕВ РЪТ,7,14
32336,ГАБРОВО,СЕВЛИЕВО,С. ИДИЛЕВО,104,131
36347,ГАБРОВО,СЕВЛИЕВО,С. КАРАМИЧЕВЦИ,22,21
36600,ГАБРОВО,СЕВЛИЕВО,С. КАСТЕЛ,13,19
38621,ГАБРОВО,СЕВЛИЕВО,С. КОРИЯТА,5,6
38652,ГАБРОВО,СЕВЛИЕВО,С. КОРМЯНСКО,576,693
39431,ГАБРОВО,СЕВЛИЕВО,С. КРАМОЛИН,385,451
